"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","pref7","response7","pref8","response8","pref9","response9","numFeatures","target","obj1","obj2","obj3","utterance","itemCode","condition","ambiguous","trial_type","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"2083",2323,116,244,8,"English","clouds",0.85,"circles",0.45,"squares",0.05,"solid things",0.35,"striped things",0.95,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,122,NA,122,113,"red",212132,NA,"False","prior_inference",3,1,2,13,13,19,0.62963,0.33333,0.03704,0.26923,0.73077,0,NA,NA,NA,0.33333,0.33333,0.33333,0.14887,0.5178,0.33333,0.33333,0.5178,0.14887,0.33333,0.33333,0.33333,0.07349,0.59317,0.33333,0.33333,0.59317,0.07349,213221,0
"2084",2324,116,2250,9,"English","blue things",1,"red things",0.05,"green things",0.05,"clouds",0.75,"circles",0.9,"squares",0.05,NA,NA,NA,NA,NA,NA,NA,131,NA,231,331,"polka-dotted",323211,NA,"True","prior_inference",2,3,1,7,8,9,0.44118,0.52941,0.02941,NA,NA,NA,0.90909,0.04545,0.04545,0.75,0.125,0.125,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.88334,0.05833,0.05833,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323211,0
"2085",2325,116,1326,10,"English","blue things",0,"red things",0.7,"green things",0,"clouds",0,"circles",0.95,"squares",0,NA,NA,NA,NA,NA,NA,NA,232,NA,221,122,"polka-dotted",122122,NA,"False","prior_inference",2,3,1,17,5,13,0,1,0,NA,NA,NA,0,1,0,0.14851,0.51816,0.33333,0.33333,0.09575,0.57092,0.14851,0.51816,0.33333,0.07349,0.59318,0.33333,0.33333,0.0413,0.62537,0.07349,0.59318,0.33333,122122,0
"2086",2326,116,970,11,"English","blue things",0,"red things",0,"green things",0.7,"clouds",0.8,"circles",0.05,"squares",0,NA,NA,NA,NA,NA,NA,NA,123,NA,332,232,"striped",121112,NA,"False","prior_inference",2,3,1,22,18,17,0.94118,0.05882,0,NA,NA,NA,0,0,1,0.74883,0.12558,0.12558,0.33333,0.57092,0.09575,0.33333,0.09575,0.57092,0.88333,0.05834,0.05834,0.33333,0.62537,0.0413,0.33333,0.0413,0.62537,121211,0
"2087",2327,116,1199,12,"English","blue things",0.95,"red things",0,"green things",0,"solid things",0.7,"striped things",0.05,"polka-dotted things",0.75,NA,NA,NA,NA,NA,NA,NA,331,NA,311,231,"square",212232,NA,"True","prior_inference",1,3,2,9,3,8,NA,NA,NA,0.46667,0.03333,0.5,1,0,0,0.33333,0.14887,0.5178,0.14779,0.33333,0.51888,0.33333,0.33333,0.33333,0.33333,0.07349,0.59317,0.07349,0.33333,0.59318,0.33333,0.33333,0.33333,213222,0
"2088",2328,116,105,13,"English","clouds",0,"circles",1,"squares",0,"blue things",0,"red things",0.7,"green things",0,NA,NA,NA,NA,NA,NA,NA,222,NA,322,133,"striped",212111,NA,"True","prior_inference",2,1,3,14,15,25,0,1,0,NA,NA,NA,0,1,0,0.12568,0.74942,0.1249,0.33333,0.5178,0.14887,0.33333,0.5178,0.14887,0.05834,0.88333,0.05833,0.33333,0.59317,0.07349,0.33333,0.59317,0.07349,212111,0
"2089",2329,116,1601,14,"English","blue things",0,"red things",0,"green things",1,"clouds",1,"circles",0,"squares",0,NA,NA,NA,NA,NA,NA,NA,113,NA,212,221,"solid",211112,NA,"True","prior_inference",2,3,1,19,11,5,1,0,0,NA,NA,NA,0,0,1,0.57118,0.09549,0.33333,0.5178,0.14887,0.33333,0.12568,0.1249,0.74942,0.62537,0.0413,0.33333,0.59317,0.07349,0.33333,0.05834,0.05833,0.88333,211211,0
"2090",2330,116,2373,15,"English","blue things",0,"red things",1,"green things",0,"clouds",0,"circles",0.75,"squares",1,NA,NA,NA,NA,NA,NA,NA,332,NA,322,312,"polka-dotted",113232,NA,"False","prior_inference",2,3,1,18,15,12,0,0.42857,0.57143,NA,NA,NA,0,1,0,0.33333,0.33333,0.33333,0.12558,0.12558,0.74883,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.05834,0.05834,0.88333,0.33333,0.33333,0.33333,113232,0
"2101",2341,117,20,6,"English","clouds",0,"circles",1,"squares",0,"blue things",0.5,"red things",0,"green things",0,NA,NA,NA,NA,NA,NA,NA,211,NA,131,133,"solid",122112,NA,"False","prior_inference",2,1,3,2,7,25,0,1,0,NA,NA,NA,1,0,0,0.09575,0.57092,0.33333,0.57092,0.33333,0.09575,0.51816,0.33333,0.14851,0,0.66667,0.33333,0.66667,0.33333,0,0.66667,0.33333,0,122112,0
"2102",2342,117,1046,7,"English","solid things",0,"striped things",1,"polka-dotted things",0,"blue things",0.5,"red things",0,"green things",0,NA,NA,NA,NA,NA,NA,NA,121,NA,112,211,"cloud",212212,NA,"True","prior_inference",1,2,3,4,10,2,NA,NA,NA,0,1,0,1,0,0,0.5178,0.14887,0.33333,0.09549,0.57118,0.33333,0.51888,0.14779,0.33333,0.66667,0,0.33333,0,0.66667,0.33333,0.66667,0,0.33333,212212,0
"2103",2343,117,2245,8,"English","clouds",0,"circles",0,"squares",1,"blue things",0,"red things",0.5,"green things",0,NA,NA,NA,NA,NA,NA,NA,322,NA,122,222,"striped",323211,NA,"True","prior_inference",2,1,3,15,13,14,0,0,1,NA,NA,NA,0,1,0,0.125,0.125,0.75,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323211,0
"2104",2344,117,1480,9,"English","blue things",0,"red things",0,"green things",0.5,"clouds",1,"circles",0,"squares",0,NA,NA,NA,NA,NA,NA,NA,123,NA,333,233,"striped",123211,NA,"False","prior_inference",2,3,1,22,27,26,1,0,0,NA,NA,NA,0,0,1,0.74883,0.12558,0.12558,0.33333,0.57092,0.09575,0.33333,0.33333,0.33333,1,0,0,0.33333,0.66667,0,0.33333,0.33333,0.33333,123211,0
"2105",2345,117,336,10,"English","blue things",0.5,"red things",0,"green things",0,"clouds",0,"circles",1,"squares",0,NA,NA,NA,NA,NA,NA,NA,221,NA,121,331,"striped",213211,NA,"True","prior_inference",2,3,1,5,4,9,0,1,0,NA,NA,NA,1,0,0,0.1249,0.74942,0.12568,0.33333,0.5178,0.14887,0.33333,0.33333,0.33333,0,1,0,0.33333,0.66667,0,0.33333,0.33333,0.33333,213211,0
"2106",2346,117,1495,11,"English","blue things",0,"red things",0,"green things",0.5,"clouds",1,"circles",0,"squares",0,NA,NA,NA,NA,NA,NA,NA,123,NA,313,213,"striped",123211,NA,"False","prior_inference",2,3,1,22,21,20,1,0,0,NA,NA,NA,0,0,1,0.74883,0.12558,0.12558,0.09575,0.57092,0.33333,0.33333,0.33333,0.33333,1,0,0,0,0.66667,0.33333,0.33333,0.33333,0.33333,123211,0
"2107",2347,117,728,12,"English","blue things",1,"red things",0,"green things",0,"clouds",0,"circles",0,"squares",1,NA,NA,NA,NA,NA,NA,NA,311,NA,312,221,"solid",212122,NA,"True","prior_inference",2,3,1,3,12,5,0,0,1,NA,NA,NA,1,0,0,0.33333,0.14887,0.5178,0.5178,0.14887,0.33333,0.51888,0.14779,0.33333,0.33333,0,0.66667,0.66667,0,0.33333,0.66667,0,0.33333,212122,0
"2108",2348,117,2234,13,"English","blue things",1,"red things",0,"green things",0,"solid things",1,"striped things",0,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,311,NA,331,321,"square",323211,NA,"True","prior_inference",1,3,2,3,9,6,NA,NA,NA,1,0,0,1,0,0,0.33333,0.33333,0.33333,0.75,0.125,0.125,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,0.33333,0.33333,0.33333,323211,0
"2109",2349,117,782,14,"English","blue things",0,"red things",0,"green things",0.5,"solid things",0,"striped things",0,"polka-dotted things",1,NA,NA,NA,NA,NA,NA,NA,133,NA,112,212,"cloud",211212,NA,"True","prior_inference",1,3,2,25,10,11,NA,NA,NA,0,0,1,0,0,1,0.5178,0.14887,0.33333,0.09549,0.33333,0.57118,0.33333,0.09549,0.57118,0.66667,0,0.33333,0,0.33333,0.66667,0.33333,0,0.66667,211212,0
"2110",2350,117,820,15,"English","solid things",0,"striped things",1,"polka-dotted things",0,"clouds",0,"circles",1,"squares",0,NA,NA,NA,NA,NA,NA,NA,221,NA,232,313,"blue",112111,NA,"False","prior_inference",3,2,1,5,17,21,0,1,0,0,1,0,NA,NA,NA,0.33333,0.51816,0.14851,0.12558,0.74883,0.12558,0.74883,0.12558,0.12558,0.33333,0.66667,0,0,1,0,1,0,0,112111,0
"2121",2361,118,662,6,"english","solid things",0.15,"striped things",0.25,"polka-dotted things",0.55,"blue things",0,"red things",0,"green things",0.9,NA,NA,NA,NA,NA,NA,NA,133,NA,111,332,"cloud",212211,NA,"True","prior_inference",1,2,3,25,1,18,NA,NA,NA,0.15789,0.26316,0.57895,0,0,1,0.5178,0.33333,0.14887,0.14779,0.33333,0.51888,0.1249,0.12568,0.74942,0.65256,0.33333,0.0141,0.0141,0.33333,0.65257,0.01069,0.01069,0.97862,212211,0
"2122",2362,118,1309,7,"english","blue things",0,"red things",0.65,"green things",0,"clouds",0,"circles",0.75,"squares",0,NA,NA,NA,NA,NA,NA,NA,212,NA,223,322,"solid",122122,NA,"False","prior_inference",2,3,1,11,23,15,0,1,0,NA,NA,NA,0,1,0,0.33333,0.51816,0.14851,0.57092,0.09575,0.33333,0.33333,0.51816,0.14851,0.33333,0.65257,0.0141,0.65946,0.0072,0.33333,0.33333,0.65257,0.0141,122122,0
"2123",2363,118,1637,8,"english","clouds",0.9,"circles",0,"squares",0.15,"blue things",0.05,"red things",0.85,"green things",0,NA,NA,NA,NA,NA,NA,NA,122,NA,321,333,"striped",211112,NA,"True","prior_inference",2,1,3,13,6,27,0.85714,0,0.14286,NA,NA,NA,0.05556,0.94444,0,0.57118,0.33333,0.09549,0.33333,0.5178,0.14887,0.1249,0.74942,0.12568,0.65946,0.33333,0.0072,0.33333,0.65256,0.0141,0.01069,0.97862,0.01069,211211,0
"2124",2364,118,491,9,"english","blue things",0,"red things",1,"green things",0,"clouds",0,"circles",1,"squares",0,NA,NA,NA,NA,NA,NA,NA,212,NA,113,331,"solid",211111,NA,"True","prior_inference",2,3,1,11,19,9,0,1,0,NA,NA,NA,0,1,0,0.1249,0.74942,0.12568,0.5178,0.33333,0.14887,0.12568,0.74942,0.1249,0.01069,0.97862,0.01069,0.65256,0.33333,0.0141,0.01069,0.97862,0.01069,211111,0
"2125",2365,118,1564,10,"english","blue things",1,"red things",0,"green things",0,"solid things",0,"striped things",0,"polka-dotted things",1,NA,NA,NA,NA,NA,NA,NA,131,NA,131,123,"cloud",322121,NA,"True","prior_inference",1,3,2,7,7,22,NA,NA,NA,0,0,1,1,0,0,0.33333,0.33333,0.33333,0.33333,0.14815,0.51852,0.51852,0.33333,0.14815,0.33333,0.33333,0.33333,0.33333,0.0141,0.65257,0.65257,0.33333,0.0141,322121,0
"2126",2366,118,1839,11,"english","solid things",0,"striped things",1,"polka-dotted things",0,"blue things",0,"red things",1,"green things",0,NA,NA,NA,NA,NA,NA,NA,322,NA,222,211,"square",122121,NA,"False","prior_inference",1,2,3,15,14,2,NA,NA,NA,0,1,0,0,1,0,0.33333,0.09575,0.57092,0.14851,0.51816,0.33333,0.14851,0.51816,0.33333,0.33333,0.0072,0.65946,0.0141,0.65257,0.33333,0.0141,0.65257,0.33333,122121,0
"2127",2367,118,1600,12,"english","solid things",1,"striped things",0,"polka-dotted things",0,"blue things",1,"red things",0,"green things",0,NA,NA,NA,NA,NA,NA,NA,311,NA,311,322,"square",322121,NA,"True","prior_inference",1,2,3,3,3,15,NA,NA,NA,1,0,0,1,0,0,0.33333,0.33333,0.33333,0.51852,0.14815,0.33333,0.51852,0.14815,0.33333,0.33333,0.33333,0.33333,0.65257,0.0141,0.33333,0.65257,0.0141,0.33333,322121,0
"2128",2368,118,2089,13,"english","solid things",0,"striped things",0,"polka-dotted things",1,"blue things",0,"red things",0,"green things",1,NA,NA,NA,NA,NA,NA,NA,133,NA,112,121,"cloud",321111,NA,"True","prior_inference",1,2,3,25,10,4,NA,NA,NA,0,0,1,0,0,1,0.33333,0.33333,0.33333,0.125,0.125,0.75,0.125,0.125,0.75,0.33333,0.33333,0.33333,0.01069,0.01069,0.97862,0.01069,0.01069,0.97862,321111,0
"2129",2369,118,940,14,"english","blue things",0,"red things",0.55,"green things",0,"solid things",0,"striped things",0,"polka-dotted things",1,NA,NA,NA,NA,NA,NA,NA,132,NA,132,213,"cloud",212121,NA,"False","prior_inference",1,3,2,16,16,20,NA,NA,NA,0,0,1,0,1,0,0.5178,0.14887,0.33333,0.14887,0.33333,0.5178,0.33333,0.5178,0.14887,0.65256,0.0141,0.33333,0.0141,0.33333,0.65256,0.33333,0.65256,0.0141,212121,0
"2130",2370,118,57,15,"english","clouds",0,"circles",1,"squares",0,"blue things",0,"red things",0.8,"green things",0,NA,NA,NA,NA,NA,NA,NA,212,NA,233,331,"solid",122111,NA,"False","prior_inference",2,1,3,11,26,9,0,1,0,NA,NA,NA,0,1,0,0.33333,0.51816,0.14851,0.57092,0.33333,0.09575,0.12558,0.74883,0.12558,0.33333,0.65257,0.0141,0.65946,0.33333,0.0072,0.01069,0.97862,0.01069,122111,0
"2141",2381,119,1445,6,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,111,NA,121,132,"cloud",322111,NA,"True","prior_inference",1,2,3,1,4,16,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.75,0.125,0.125,0.51852,0.14815,0.33333,0.33333,0.33333,0.33333,0.36982,0.31509,0.31509,0.34721,0.31946,0.33333,322111,0
"2142",2382,119,528,7,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.65,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,132,NA,122,312,"polka-dotted",112132,NA,"False","prior_inference",2,3,1,16,13,12,0.30303,0.39394,0.30303,NA,NA,NA,0.33333,0.33333,0.33333,0.34243,0.33333,0.32424,0.32615,0.32615,0.3477,0.33333,0.33333,0.33333,0.33454,0.33333,0.33212,0.33183,0.33183,0.33634,0.33333,0.33333,0.33333,113221,0
"2143",2383,119,1576,8,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,111,NA,111,221,"blue",322121,NA,"True","prior_inference",3,2,1,1,1,5,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.51852,0.14815,0.33333,0.51852,0.14815,0.33333,0.33333,0.33333,0.33333,0.34721,0.31946,0.33333,0.34721,0.31946,0.33333,0.33333,0.33333,0.33333,322121,0
"2144",2384,119,2391,9,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,221,NA,222,223,"blue",113232,NA,"False","prior_inference",3,2,1,5,14,23,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.3477,0.32615,0.32615,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33634,0.33183,0.33183,113232,0
"2145",2385,119,2183,10,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,113,NA,321,222,"solid",121111,NA,"False","prior_inference",2,3,1,19,6,14,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.3477,0.32615,0.32615,0.344,0.32267,0.33333,0.32615,0.32615,0.3477,0.33634,0.33183,0.33183,0.33558,0.33108,0.33333,0.33183,0.33183,0.33634,121111,0
"2146",2386,119,172,11,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.7,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,131,NA,133,133,"cloud",323212,NA,"True","prior_inference",1,2,3,7,25,25,NA,NA,NA,0.33333,0.33333,0.33333,0.41176,0.29412,0.29412,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.57143,0.33333,0.09524,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.35997,0.33333,0.30669,323212,0
"2147",2387,119,1124,12,"English","blue things",0.5,"red things",0.5,"green things",0.7,"clouds",0.5,"circles",0.5,"squares",0.6,NA,NA,NA,NA,NA,NA,NA,333,NA,231,231,"polka-dotted",321212,NA,"True","prior_inference",2,3,1,27,8,8,0.3125,0.3125,0.375,NA,NA,NA,0.29412,0.29412,0.41176,0.33333,0.09524,0.57143,0.33333,0.33333,0.33333,0.09524,0.33333,0.57143,0.33333,0.30669,0.35997,0.33333,0.33333,0.33333,0.30669,0.33333,0.35997,321212,0
"2148",2388,119,1711,13,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.7,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,212,NA,312,331,"red",212112,NA,"True","prior_inference",3,2,1,11,12,9,0.29412,0.41176,0.29412,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.5301,0.13657,0.338,0.33333,0.32867,0.32867,0.338,0.33333,0.33333,0.35351,0.31315,0.33397,0.33333,0.3327,0.3327,0.33397,0.33333,212112,0
"2149",2389,119,656,14,"English","clouds",0.5,"circles",0.65,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.6,NA,NA,NA,NA,NA,NA,NA,133,NA,213,332,"green",212211,NA,"True","prior_inference",3,1,2,25,20,18,0.30303,0.39394,0.30303,0.3125,0.3125,0.375,NA,NA,NA,0.57673,0.09612,0.32714,0.104,0.33333,0.56267,0.33333,0.32867,0.338,0.36043,0.30708,0.33249,0.31298,0.33333,0.35368,0.33333,0.3327,0.33397,212211,0
"2150",2390,119,1680,15,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,332,NA,123,123,"square",121212,NA,"False","prior_inference",1,2,3,18,22,22,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.32267,0.33333,0.344,0.33333,0.32267,0.344,0.33333,0.344,0.32267,0.33108,0.33333,0.33558,0.33333,0.33108,0.33558,0.33333,0.33558,0.33108,121212,0
"2161",2401,120,1357,6,"English","solid things",1,"striped things",0.9,"polka-dotted things",0.1,"clouds",0.9,"circles",1,"squares",0,NA,NA,NA,NA,NA,NA,NA,113,NA,212,311,"green",113211,NA,"False","prior_inference",3,2,1,19,11,3,0.47368,0.52632,0,0.5,0.45,0.05,NA,NA,NA,0.3477,0.32615,0.32615,0.33333,0.33333,0.33333,0.32615,0.32615,0.3477,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,113211,0
"2162",2402,120,2038,7,"English","solid things",0.95,"striped things",1,"polka-dotted things",1,"blue things",1,"red things",0.05,"green things",0,NA,NA,NA,NA,NA,NA,NA,111,NA,112,121,"cloud",322122,NA,"True","prior_inference",1,2,3,1,10,4,NA,NA,NA,0.32203,0.33898,0.33898,0.95238,0.04762,0,0.33333,0.33333,0.33333,0.51852,0.14815,0.33333,0.51852,0.14815,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,322122,0
"2163",2403,120,959,8,"English","solid things",0.95,"striped things",1,"polka-dotted things",0,"clouds",1,"circles",0.05,"squares",1,NA,NA,NA,NA,NA,NA,NA,322,NA,113,133,"red",121112,NA,"False","prior_inference",3,2,1,15,19,25,0.4878,0.02439,0.4878,0.48718,0.51282,0,NA,NA,NA,0.32267,0.33333,0.344,0.32615,0.3477,0.32615,0.33333,0.344,0.32267,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,121211,0
"2164",2404,120,1475,9,"English","solid things",0.9,"striped things",1,"polka-dotted things",0,"clouds",1,"circles",1,"squares",0,NA,NA,NA,NA,NA,NA,NA,133,NA,332,232,"green",123211,NA,"False","prior_inference",3,2,1,25,18,17,0.5,0.5,0,0.47368,0.52632,0,NA,NA,NA,0.3477,0.32615,0.32615,0.33333,0.33333,0.33333,0.33333,0.32267,0.344,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123211,0
"2165",2405,120,1514,10,"English","solid things",1,"striped things",0,"polka-dotted things",1,"blue things",1,"red things",0,"green things",1,NA,NA,NA,NA,NA,NA,NA,123,NA,133,132,"cloud",322112,NA,"True","prior_inference",1,2,3,22,25,16,NA,NA,NA,0.5,0,0.5,0.5,0,0.5,0.33333,0.33333,0.33333,0.33333,0.57143,0.09524,0.33333,0.14815,0.51852,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,322112,0
"2166",2406,120,1643,11,"English","blue things",1,"red things",0.1,"green things",1,"clouds",1,"circles",0,"squares",1,NA,NA,NA,NA,NA,NA,NA,222,NA,323,133,"striped",211112,NA,"True","prior_inference",2,3,1,14,24,25,0.5,0,0.5,NA,NA,NA,0.47619,0.04762,0.47619,0.32714,0.57673,0.09612,0.33333,0.338,0.32867,0.33333,0.5301,0.13657,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,211211,0
"2167",2407,120,1009,12,"English","blue things",1,"red things",1,"green things",1,"clouds",0,"circles",0.1,"squares",0.05,NA,NA,NA,NA,NA,NA,NA,223,NA,122,232,"striped",212212,NA,"True","prior_inference",2,3,1,23,13,17,0,0.66667,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.104,0.56267,0.33333,0.33333,0.338,0.32867,0.33333,0.13657,0.5301,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212212,0
"2168",2408,120,1006,13,"English","solid things",1,"striped things",0,"polka-dotted things",1,"blue things",0,"red things",1,"green things",1,NA,NA,NA,NA,NA,NA,NA,121,NA,112,222,"cloud",212212,NA,"True","prior_inference",1,2,3,4,10,14,NA,NA,NA,0.5,0,0.5,0,0.5,0.5,0.338,0.32867,0.33333,0.104,0.56267,0.33333,0.5301,0.13657,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212212,0
"2169",2409,120,344,14,"English","clouds",0.95,"circles",0,"squares",0.1,"solid things",1,"striped things",0,"polka-dotted things",1,NA,NA,NA,NA,NA,NA,NA,223,NA,323,122,"green",213211,NA,"True","prior_inference",3,1,2,23,24,13,0.90476,0,0.09524,0.5,0,0.5,NA,NA,NA,0.32714,0.57673,0.09612,0.33333,0.33333,0.33333,0.33333,0.32867,0.338,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213211,0
"2170",2410,120,53,15,"English","clouds",1,"circles",0,"squares",1,"blue things",0.95,"red things",0,"green things",1,NA,NA,NA,NA,NA,NA,NA,223,NA,212,311,"striped",122111,NA,"False","prior_inference",2,1,3,23,11,3,0.5,0,0.5,NA,NA,NA,0.48718,0,0.51282,0.33333,0.34243,0.32424,0.32267,0.344,0.33333,0.32615,0.32615,0.3477,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,122111,0
"2181",2421,121,1098,6,"english","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,312,NA,211,111,"square",113212,NA,"False","prior_inference",1,3,2,12,2,1,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.32615,0.32615,0.3477,0.33333,0.33333,0.33333,0.32267,0.344,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,113212,0
"2182",2422,121,1078,7,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,NA,NA,NA,NA,NA,NA,NA,123,NA,213,313,"cloud",113212,NA,"False","prior_inference",1,2,3,22,20,21,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.3477,0.32615,0.32615,0.32267,0.344,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,113212,0
"2183",2423,121,1509,8,"english","blue things",0,"red things",0.5,"green things",0.7,"clouds",0.5,"circles",1,"squares",0,NA,NA,NA,NA,NA,NA,NA,213,NA,313,311,"solid",322112,NA,"True","prior_inference",2,3,1,20,21,3,0.33333,0.66667,0,NA,NA,NA,0,0.41667,0.58333,0.33333,0.57143,0.09524,0.33333,0.33333,0.33333,0.14815,0.33333,0.51852,0.33333,0.66667,0,0.33333,0.33333,0.33333,0,0.33333,0.66667,322112,0
"2184",2424,121,1020,9,"english","blue things",0.5,"red things",1,"green things",0,"solid things",0.5,"striped things",1,"polka-dotted things",0,NA,NA,NA,NA,NA,NA,NA,122,NA,133,323,"cloud",212212,NA,"True","prior_inference",1,3,2,13,25,24,NA,NA,NA,0.33333,0.66667,0,0.33333,0.66667,0,0.338,0.33333,0.32867,0.33333,0.56267,0.104,0.33333,0.5301,0.13657,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.66667,0,212212,0
"2185",2425,121,1756,10,"english","blue things",0,"red things",0.5,"green things",0.75,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,NA,NA,NA,NA,NA,NA,NA,223,NA,223,221,"circle",322132,NA,"True","prior_inference",1,3,2,23,23,5,NA,NA,NA,0.33333,0.33333,0.33333,0,0.4,0.6,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.14815,0.33333,0.51852,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,323221,0
"2186",2426,121,2010,11,"english","clouds",0.5,"circles",0,"squares",1,"blue things",0.5,"red things",0,"green things",1,NA,NA,NA,NA,NA,NA,NA,313,NA,312,213,"solid",322122,NA,"True","prior_inference",2,1,3,21,12,20,0.33333,0,0.66667,NA,NA,NA,0.33333,0,0.66667,0.33333,0.14815,0.51852,0.33333,0.33333,0.33333,0.33333,0.14815,0.51852,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0,0.66667,322122,0
"2187",2427,121,855,12,"english","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,NA,NA,NA,NA,NA,NA,NA,233,NA,211,323,"polka-dotted",112122,NA,"False","prior_inference",2,3,1,26,2,24,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.34243,0.32424,0.32615,0.32615,0.3477,0.32424,0.33333,0.34243,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112122,0
