"","X","workerid","item","slide_number","condition","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","property1","property2","target","obj2","obj3","utterance","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"1024",1084,72,15,6,"2/3","english","clouds",0.65,"circles",0.65,"squares",0.8,"solid things",0.85,"striped things",0.2,"polka-dotted things",0.15,"texture","shape",112,112,132,"solid",2,1,2,10,10,16,0.30952,0.30952,0.38095,0.70833,0.16667,0.125,NA,NA,NA,0.33333,0.33333,0.33333,0.37412,0.33333,0.29255,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.44092,0.33333,0.22575,0.33333,0.33333,0.33333,213232,2.13177349721116
"1025",1085,72,90,7,"1/2","english","clouds",0.65,"circles",0.9,"squares",0.2,"solid things",0.7,"striped things",0.15,"polka-dotted things",0.8,"texture","shape",133,123,223,"polka-dotted",2,1,2,25,22,23,0.37143,0.51429,0.11429,0.42424,0.09091,0.48485,NA,NA,NA,0.41342,0.25325,0.33333,0.33333,0.23184,0.43483,0.33333,0.33333,0.33333,0.47086,0.19581,0.33333,0.33333,0.15619,0.51048,0.33333,0.33333,0.33333,123221,2.16269215943132
"1026",1086,72,194,8,"1/3","english","blue things",0.1,"red things",0.15,"green things",0.8,"clouds",0.75,"circles",0.75,"squares",0.75,"shape","color",213,113,113,"green",3,3,1,20,19,19,0.33333,0.33333,0.33333,NA,NA,NA,0.09524,0.14286,0.7619,0.06306,0.60361,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.09488,0.57178,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323212,2.55431971391796
"1027",1087,72,300,9,"3/3","english","clouds",0.1,"circles",0.1,"squares",0.9,"blue things",0.85,"red things",0.1,"green things",0.1,"shape","color",311,311,311,"blue",3,1,3,3,3,3,0.09091,0.09091,0.81818,NA,NA,NA,0.80952,0.09524,0.09524,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"1028",1088,72,157,10,"1/3","english","clouds",0.85,"circles",0.8,"squares",0.8,"solid things",0.8,"striped things",0.15,"polka-dotted things",0.15,"shape","texture",132,232,332,"red",3,1,2,16,17,18,0.34694,0.32653,0.32653,0.72727,0.13636,0.13636,NA,NA,NA,0.80188,0.09906,0.09906,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.74331,0.12835,0.12835,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323211,2.68511124128029
"1029",1089,72,275,11,"3/3","english","solid things",0.85,"striped things",0.2,"polka-dotted things",0.85,"clouds",0.15,"circles",0.8,"squares",0.15,"shape","texture",233,233,233,"green",3,2,1,26,26,26,0.13636,0.72727,0.13636,0.44737,0.10526,0.44737,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"1030",1090,72,274,12,"3/3","english","solid things",0.75,"striped things",0.9,"polka-dotted things",0.15,"blue things",0.85,"red things",0.1,"green things",0.1,"texture","color",221,221,221,"blue",3,2,3,5,5,5,NA,NA,NA,0.41667,0.5,0.08333,0.80952,0.09524,0.09524,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"1031",1091,72,158,13,"1/3","english","blue things",0.15,"red things",0.85,"green things",0.15,"clouds",0.4,"circles",0.3,"squares",0.9,"shape","color",332,232,132,"polka-dotted",2,3,1,18,17,16,0.25,0.1875,0.5625,NA,NA,NA,0.13043,0.73913,0.13043,0.09906,0.09906,0.80188,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.12835,0.12835,0.74331,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323211,2.23432277350796
"1032",1092,72,299,14,"3/3","english","solid things",0.75,"striped things",0.1,"polka-dotted things",0.8,"clouds",0.15,"circles",0.8,"squares",0.15,"shape","texture",232,232,232,"red",3,2,1,17,17,17,0.13636,0.72727,0.13636,0.45455,0.06061,0.48485,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"1033",1093,72,14,15,"2/3","english","blue things",0.1,"red things",0.9,"green things",0.1,"clouds",0.15,"circles",0.25,"squares",0.9,"shape","color",312,112,312,"red",3,3,1,12,10,12,0.11538,0.19231,0.69231,NA,NA,NA,0.09091,0.81818,0.09091,0.13758,0.33333,0.52909,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.15637,0.33333,0.5103,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323221,1.97948005572442
"1034",1094,72,133,16,"2/2","english","blue things",0.7,"red things",0.15,"green things",0.15,"clouds",0.2,"circles",0.85,"squares",0.2,"shape","color",211,111,213,"circle",1,3,1,2,1,20,0.16,0.68,0.16,NA,NA,NA,0.7,0.15,0.15,0.28761,0.37906,0.33333,0.33333,0.33333,0.33333,0.57284,0.33333,0.09383,0.2231,0.44357,0.33333,0.33333,0.33333,0.33333,0.5375,0.33333,0.12917,213222,1.9445527661417
"1035",1095,72,180,17,"1/3","english","blue things",0.85,"red things",0.2,"green things",0.2,"solid things",0.25,"striped things",0.2,"polka-dotted things",0.25,"texture","color",111,131,121,"solid",2,3,2,1,7,4,NA,NA,NA,0.35714,0.28571,0.35714,0.68,0.16,0.16,0.33333,0.33333,0.33333,0.47183,0.26408,0.26408,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.61652,0.19174,0.19174,0.33333,0.33333,0.33333,113232,2.22283060969043
"1036",1096,73,226,3,"1/1","english","solid things",0.75,"striped things",0.95,"polka-dotted things",0.05,"blue things",0.05,"red things",0,"green things",0.85,"texture","color",323,332,312,"square",1,2,3,24,18,12,NA,NA,NA,0.42857,0.54286,0.02857,0.05556,0,0.94444,0.33333,0.33333,0.33333,0.09035,0.8193,0.09035,0.33333,0.06621,0.60045,0.33333,0.33333,0.33333,0.12582,0.74835,0.12582,0.33333,0.09596,0.57071,321211,1.74997015031289
"1037",1097,73,131,4,"2/2","english","solid things",0.9,"striped things",0.05,"polka-dotted things",0.05,"blue things",0.1,"red things",0.05,"green things",0.7,"texture","color",213,213,221,"solid",2,2,3,20,20,5,NA,NA,NA,0.9,0.05,0.05,0.11765,0.05882,0.82353,0.33333,0.33333,0.33333,0.36944,0.29723,0.33333,0.29723,0.33333,0.36944,0.33333,0.33333,0.33333,0.43828,0.22838,0.33333,0.22838,0.33333,0.43828,213221,2.03918767692551
"1038",1098,73,246,5,"1/1","english","blue things",0.05,"red things",0.8,"green things",0.1,"solid things",0.05,"striped things",0.7,"polka-dotted things",0.05,"texture","color",122,131,133,"striped",2,3,2,13,7,25,NA,NA,NA,0.0625,0.875,0.0625,0.05263,0.84211,0.10526,0.33333,0.33333,0.33333,0.33333,0.43854,0.22812,0.25495,0.49011,0.25495,0.33333,0.33333,0.33333,0.33333,0.51169,0.15498,0.18862,0.62276,0.18862,123211,1.69861260894849
"1039",1099,73,100,6,"1/2","english","blue things",0.05,"red things",0.9,"green things",0.05,"solid things",0.8,"striped things",0,"polka-dotted things",0.1,"texture","color",312,331,322,"red",3,3,2,12,9,15,NA,NA,NA,0.88889,0,0.11111,0.05,0.9,0.05,0.33333,0.33333,0.33333,0.64302,0.07944,0.27754,0.28966,0.37701,0.33333,0.33333,0.33333,0.33333,0.68033,0.11747,0.2022,0.22426,0.44241,0.33333,213211,1.52976016838132
"1040",1100,73,184,7,"1/3","english","blue things",0.85,"red things",0.1,"green things",0.05,"solid things",0.1,"striped things",0.9,"polka-dotted things",0.1,"texture","color",121,111,131,"cloud",1,3,2,4,1,7,NA,NA,NA,0.09091,0.81818,0.09091,0.85,0.1,0.05,0.33333,0.33333,0.33333,0.09906,0.80188,0.09906,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.12835,0.74331,0.12835,0.33333,0.33333,0.33333,323211,1.69963284804374
"1041",1101,73,135,8,"2/2","english","clouds",0.95,"circles",0.05,"squares",0.05,"solid things",0.95,"striped things",0,"polka-dotted things",0.05,"shape","texture",113,113,323,"solid",2,1,2,19,19,24,0.90476,0.04762,0.04762,0.95,0,0.05,NA,NA,NA,0.36944,0.33333,0.29723,0.36944,0.29723,0.33333,0.33333,0.33333,0.33333,0.43828,0.33333,0.22838,0.43828,0.22838,0.33333,0.33333,0.33333,0.33333,213221,2.01193000332318
"1042",1102,73,162,9,"1/3","english","solid things",0.1,"striped things",0.85,"polka-dotted things",0.15,"clouds",0.05,"circles",0.1,"squares",0.75,"texture","shape",322,312,312,"square",1,2,1,15,12,12,0.05556,0.11111,0.83333,0.09091,0.77273,0.13636,NA,NA,NA,0.33333,0.33333,0.33333,0.06306,0.60361,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.09488,0.57178,0.33333,0.33333,0.33333,0.33333,323212,1.8897636047913
"1043",1103,73,272,10,"3/3","english","solid things",0.05,"striped things",0,"polka-dotted things",0.85,"clouds",0,"circles",0.05,"squares",0.85,"shape","texture",331,331,331,"blue",3,2,1,9,9,9,0,0.05556,0.94444,0.05556,0,0.94444,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"1044",1104,73,167,11,"1/3","english","solid things",0.05,"striped things",0,"polka-dotted things",0.8,"clouds",0.05,"circles",0.05,"squares",0.85,"shape","texture",332,232,232,"polka-dotted",2,2,1,18,17,17,0.05263,0.05263,0.89474,0.05882,0,0.94118,NA,NA,NA,0.33333,0.06306,0.60361,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.09488,0.57178,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323212,1.75358207101524
"1045",1105,73,18,12,"2/3","english","clouds",0.8,"circles",0.05,"squares",0.05,"solid things",0.1,"striped things",0.15,"polka-dotted things",0.7,"shape","texture",133,133,233,"polka-dotted",2,1,2,25,25,26,0.88889,0.05556,0.05556,0.10526,0.15789,0.73684,NA,NA,NA,0.52909,0.13758,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.5103,0.15637,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323221,1.83571253947042
"1046",1106,73,37,13,"2/3","english","clouds",0.9,"circles",0.15,"squares",0.05,"blue things",0.8,"red things",0.1,"green things",0.05,"shape","color",131,131,331,"blue",3,1,3,7,7,9,0.81818,0.13636,0.04545,NA,NA,NA,0.84211,0.10526,0.05263,0.52909,0.33333,0.13758,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.5103,0.33333,0.15637,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323221,1.85944111458891
"1047",1107,73,128,14,"2/2","english","clouds",0.9,"circles",0.05,"squares",0.05,"blue things",0.8,"red things",0.05,"green things",0.05,"shape","color",111,113,211,"solid",2,1,3,1,19,2,0.9,0.05,0.05,NA,NA,NA,0.88889,0.05556,0.05556,0.53876,0.1279,0.33333,0.33333,0.33333,0.33333,0.53876,0.33333,0.1279,0.51306,0.1536,0.33333,0.33333,0.33333,0.33333,0.51306,0.33333,0.1536,322122,1.43943032613617
"1048",1108,73,253,15,"3/3","english","solid things",0.9,"striped things",0.05,"polka-dotted things",0.1,"clouds",0.8,"circles",0.1,"squares",0.05,"shape","texture",113,113,113,"cloud",1,2,1,19,19,19,0.84211,0.10526,0.05263,0.85714,0.04762,0.09524,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"1049",1109,73,217,16,"1/1","english","blue things",0.75,"red things",0.05,"green things",0,"clouds",0.05,"circles",0.05,"squares",0.75,"shape","color",321,123,122,"blue",3,3,1,6,22,13,0.05882,0.05882,0.88235,NA,NA,NA,0.9375,0.0625,0,0.22812,0.33333,0.43854,0.33333,0.33333,0.33333,0.49011,0.25495,0.25495,0.15498,0.33333,0.51169,0.33333,0.33333,0.33333,0.62276,0.18862,0.18862,113212,1.63285340298566
"1050",1110,73,143,17,"2/2","english","blue things",0.05,"red things",0.1,"green things",0.7,"clouds",0.05,"circles",0.75,"squares",0.05,"shape","color",223,223,121,"striped",2,3,1,23,23,4,0.05882,0.88235,0.05882,NA,NA,NA,0.05882,0.11765,0.82353,0.14806,0.51861,0.33333,0.33333,0.33333,0.33333,0.14806,0.33333,0.51861,0.15918,0.50749,0.33333,0.33333,0.33333,0.33333,0.15918,0.33333,0.50749,322121,1.53868869850474
"1051",1111,74,253,3,"3/3","English","clouds",0.55,"circles",0.2,"squares",0,"solid things",0.15,"striped things",0,"polka-dotted things",0.05,"shape","texture",113,113,113,"cloud",1,1,2,19,19,19,0.73333,0.26667,0,0.75,0,0.25,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"1052",1112,74,267,4,"3/3","English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.75,"circles",0.5,"squares",0.5,"shape","color",111,111,111,"cloud",1,3,1,1,1,1,0.42857,0.28571,0.28571,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"1053",1113,74,252,5,"3/3","English","clouds",0.6,"circles",0.6,"squares",0,"blue things",0.55,"red things",0,"green things",0,"shape","color",131,131,131,"cloud",1,1,3,7,7,7,0.5,0.5,0,NA,NA,NA,1,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"1054",1114,74,73,6,"1/2","English","solid things",0.45,"striped things",0.1,"polka-dotted things",0.75,"blue things",1,"red things",0.2,"green things",0.5,"color","texture",131,132,112,"cloud",1,2,3,7,16,10,NA,NA,NA,0.34615,0.07692,0.57692,0.58824,0.11765,0.29412,0.33333,0.33333,0.33333,0.1279,0.33333,0.53876,0.59821,0.06845,0.33333,0.33333,0.33333,0.33333,0.1536,0.33333,0.51306,0.56987,0.09679,0.33333,322112,2.09402454980516
"1055",1115,74,70,7,"1/2","English","blue things",0.5,"red things",0.35,"green things",0.65,"solid things",0.7,"striped things",0.3,"polka-dotted things",0.5,"texture","color",213,223,222,"solid",2,3,2,20,23,14,NA,NA,NA,0.46667,0.2,0.33333,0.33333,0.23333,0.43333,0.33333,0.33333,0.33333,0.43483,0.23184,0.33333,0.33333,0.25325,0.41342,0.33333,0.33333,0.33333,0.51048,0.15619,0.33333,0.33333,0.19581,0.47086,123221,2.11661087971012
"1056",1116,74,66,8,"1/2","English","blue things",0.5,"red things",0.1,"green things",1,"clouds",0.15,"circles",0.5,"squares",0.9,"color","shape",313,312,112,"solid",2,3,1,21,12,10,0.09677,0.32258,0.58065,NA,NA,NA,0.3125,0.0625,0.625,0.1279,0.33333,0.53876,0.33333,0.33333,0.33333,0.33333,0.06845,0.59821,0.1536,0.33333,0.51306,0.33333,0.33333,0.33333,0.33333,0.09679,0.56987,322112,1.74456878256814
"1057",1117,74,94,9,"1/2","English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,"shape","texture",222,322,312,"circle",1,2,1,14,15,12,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.43483,0.23184,0.25325,0.41342,0.33333,0.33333,0.33333,0.33333,0.33333,0.51048,0.15619,0.19581,0.47086,0.33333,0.33333,0.33333,0.33333,123221,2.24947400170726
"1058",1118,74,128,10,"2/2","English","clouds",0.85,"circles",0.2,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,"shape","color",111,113,211,"blue",3,1,3,1,19,2,0.54839,0.12903,0.32258,NA,NA,NA,0.33333,0.33333,0.33333,0.57284,0.09383,0.33333,0.33333,0.33333,0.33333,0.37906,0.33333,0.28761,0.5375,0.12917,0.33333,0.33333,0.33333,0.33333,0.44357,0.33333,0.2231,213222,2.07019848236418
"1059",1119,74,249,11,"1/1","English","clouds",0.2,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"shape","texture",321,231,131,"striped",2,1,2,6,8,7,0.16667,0.41667,0.41667,0.33333,0.33333,0.33333,NA,NA,NA,0.25495,0.25495,0.49011,0.33333,0.43854,0.22812,0.33333,0.33333,0.33333,0.18862,0.18862,0.62276,0.33333,0.51169,0.15498,0.33333,0.33333,0.33333,123211,2.22797437953515
"1060",1120,74,85,12,"1/2","English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,"color","shape",233,331,232,"green",3,1,3,26,9,17,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.40512,0.26154,0.33333,0.33333,0.33333,0.27566,0.26091,0.46343,0.33333,0.46875,0.19792,0.33333,0.33333,0.33333,0.19543,0.19116,0.61341,113221,2.24820052076771
"1061",1121,74,205,13,"1/1","English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,"shape","texture",313,233,233,"square",1,2,1,21,26,26,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.21234,0.45432,0.45432,0.33333,0.21234,0.33333,0.33333,0.33333,0.33333,0.15066,0.51601,0.51601,0.33333,0.15066,0.33333,0.33333,0.33333,123212,2.29140530602836
"1062",1122,74,51,14,"1/2","English","solid things",1,"striped things",0.5,"polka-dotted things",0.2,"blue things",0.5,"red things",0.15,"green things",0.85,"texture","color",213,232,233,"circle",1,2,3,20,17,26,NA,NA,NA,0.58824,0.29412,0.11765,0.33333,0.1,0.56667,0.33333,0.33333,0.33333,0.59821,0.33333,0.06845,0.33333,0.1279,0.53876,0.33333,0.33333,0.33333,0.56987,0.33333,0.09679,0.33333,0.1536,0.51306,322112,1.8631681410785
"1063",1123,74,190,15,"1/3","English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,"shape","color",231,131,131,"circle",1,3,1,8,7,7,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.22252,0.44415,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.15342,0.51325,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123232,2.2362645011931
"1064",1124,74,282,16,"3/3","English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,"texture","color",212,212,212,"circle",1,2,3,11,11,11,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"1065",1125,74,9,17,"2/3","English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,"color","shape",313,312,313,"green",3,3,1,21,12,21,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.29255,0.37412,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.22575,0.44092,213232,2.20225304801143
"1066",1126,75,90,3,"1/2","English","solid things",0.9,"striped things",0.9,"polka-dotted things",0.05,"clouds",0.65,"circles",0.7,"squares",0,"texture","shape",133,123,223,"polka-dotted",2,2,1,25,22,23,0.48148,0.51852,0,0.48649,0.48649,0.02703,NA,NA,NA,0.41342,0.25325,0.33333,0.33333,0.23184,0.43483,0.33333,0.33333,0.33333,0.47086,0.19581,0.33333,0.33333,0.15619,0.51048,0.33333,0.33333,0.33333,123221,2.40548788865947
"1067",1127,75,191,4,"1/3","English","clouds",0,"circles",0,"squares",0.95,"solid things",0.7,"striped things",0.3,"polka-dotted things",0.4,"texture","shape",313,333,333,"green",3,1,2,21,27,27,0,0,1,0.5,0.21429,0.28571,NA,NA,NA,0.33333,0.33333,0.33333,0.60361,0.33333,0.06306,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.57178,0.33333,0.09488,0.33333,0.33333,0.33333,323212,2.3760673770423
"1068",1128,75,237,5,"1/1","English","clouds",0.5,"circles",0.6,"squares",0.5,"solid things",0.6,"striped things",0.5,"polka-dotted things",0.65,"shape","texture",331,121,221,"blue",3,1,2,9,4,5,0.3125,0.375,0.3125,0.34286,0.28571,0.37143,NA,NA,NA,0.09035,0.09035,0.8193,0.33333,0.06621,0.60045,0.33333,0.33333,0.33333,0.12582,0.12582,0.74835,0.33333,0.09596,0.57071,0.33333,0.33333,0.33333,321211,3.05688310965362
"1069",1129,75,96,6,"1/2","English","solid things",0.7,"striped things",0.7,"polka-dotted things",0.1,"clouds",0.05,"circles",0.65,"squares",0.4,"texture","shape",222,232,312,"red",3,2,1,14,17,12,0.04545,0.59091,0.36364,0.46667,0.46667,0.06667,NA,NA,NA,0.33333,0.5349,0.13177,0.10967,0.79244,0.09789,0.33333,0.33333,0.33333,0.33333,0.51186,0.15481,0.13136,0.74074,0.1279,0.33333,0.33333,0.33333,322111,2.45161042619949
"1070",1130,75,241,7,"1/1","English","solid things",0.05,"striped things",0.5,"polka-dotted things",0.05,"blue things",0.6,"red things",0.05,"green things",0.1,"texture","color",221,213,212,"striped",2,2,3,5,20,11,NA,NA,NA,0.08333,0.83333,0.08333,0.8,0.06667,0.13333,0.33333,0.33333,0.33333,0.22812,0.43854,0.33333,0.49011,0.25495,0.25495,0.33333,0.33333,0.33333,0.15498,0.51169,0.33333,0.62276,0.18862,0.18862,123211,1.74546278808142
"1071",1131,75,229,8,"1/1","English","clouds",0.5,"circles",0.1,"squares",0.1,"solid things",0.65,"striped things",0.75,"polka-dotted things",0.05,"shape","texture",221,111,111,"striped",2,1,2,5,1,1,0.71429,0.14286,0.14286,0.44828,0.51724,0.03448,NA,NA,NA,0.21234,0.45432,0.33333,0.21234,0.45432,0.33333,0.33333,0.33333,0.33333,0.15066,0.51601,0.33333,0.15066,0.51601,0.33333,0.33333,0.33333,0.33333,123212,2.51705614719586
"1072",1132,75,150,9,"2/2","English","blue things",0,"red things",0.05,"green things",0.1,"solid things",0.7,"striped things",0.6,"polka-dotted things",0.35,"texture","color",322,332,323,"square",1,3,2,15,18,24,NA,NA,NA,0.42424,0.36364,0.21212,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.33333,0.53876,0.1279,0.33333,0.53876,0.1279,0.33333,0.33333,0.33333,0.33333,0.51306,0.1536,0.33333,0.51306,0.1536,322122,2.70434300390745
"1073",1133,75,15,10,"2/3","English","solid things",0.6,"striped things",0.25,"polka-dotted things",0.35,"clouds",0.65,"circles",0.4,"squares",0.15,"texture","shape",112,112,132,"cloud",1,2,1,10,10,16,0.54167,0.33333,0.125,0.5,0.20833,0.29167,NA,NA,NA,0.33333,0.33333,0.33333,0.52909,0.33333,0.13758,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.5103,0.33333,0.15637,0.33333,0.33333,0.33333,323221,2.22432700115834
"1074",1134,75,17,11,"2/3","English","clouds",0.15,"circles",0.15,"squares",0.6,"blue things",0.8,"red things",0.3,"green things",0.1,"shape","color",321,321,121,"blue",3,1,3,6,6,4,0.16667,0.16667,0.66667,NA,NA,NA,0.66667,0.25,0.08333,0.13758,0.33333,0.52909,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.15637,0.33333,0.5103,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323221,2.03670796259525
"1075",1135,75,16,12,"2/3","English","clouds",0.75,"circles",0.4,"squares",0.25,"solid things",0.5,"striped things",0.2,"polka-dotted things",0.1,"shape","texture",113,213,113,"cloud",1,1,2,19,20,19,0.53571,0.28571,0.17857,0.625,0.25,0.125,NA,NA,NA,0.37412,0.29255,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.44092,0.22575,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213232,2.17267608507429
