"","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","pref7","response7","pref8","response8","pref9","response9","numFeatures","target","obj1","obj2","obj3","utterance","itemCode","condition","ambiguous","trial_type"
"2533","126","1966","19","English","green","1","cloud","0.5","polka-dotted","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"133","133","133",NA,NA,"323232","False","utterance_choice"
"2534","126","1158","20","English","red","1","circle","0.5","square","0.5","polka-dotted","0.5","green","0.5",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"332","232","333",NA,NA,"212232","True","utterance_choice"
"2535","126","2066","21","English","blue","0.5","square","1","red","0.5","solid","0.5","striped","0.5","polka-dotted","0.5","green","0.5",NA,NA,NA,NA,"7",NA,"323","312","331",NA,NA,"321111","True","utterance_choice"
"2536","126","1005","22","English","green","1","cloud","0.5","blue","0.5","square","0.5","striped","0.5","polka-dotted","0.5",NA,NA,NA,NA,NA,NA,"6",NA,"131","123","333",NA,NA,"212212","True","utterance_choice"
"2537","126","1697","23","English","solid","0.5","blue","0.5","square","0.5","circle","1","striped","0.5","green","0.5",NA,NA,NA,NA,NA,NA,"6",NA,"321","213","213",NA,NA,"121212","False","utterance_choice"
"2538","126","1430","24","English","circle","0.5","red","1","solid","0.5","square","0.5","cloud","0.5","striped","0.5",NA,NA,NA,NA,NA,NA,"6",NA,"222","322","112",NA,NA,"322111","True","utterance_choice"
"2539","126","1677","25","English","solid","0.5","circle","0.5","red","0.5","square","0.5","blue","0.5","striped","1",NA,NA,NA,NA,NA,NA,"6",NA,"222","311","311",NA,NA,"121212","False","utterance_choice"
"2540","126","920","26","English","polka-dotted","0.5","blue","0.5","cloud","0.5","green","0.5","solid","0.5","circle","1",NA,NA,NA,NA,NA,NA,"6",NA,"213","213","131",NA,NA,"212121","False","utterance_choice"
"2541","127","199","6","English","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0","green things","1",NA,NA,NA,NA,NA,NA,NA,"213",NA,"212","212","solid","323212",NA,"True","prior_inference"
"2542","127","2133","7","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","clouds","0.5","circles","0.5","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"333",NA,"122","111","green","111112",NA,"False","prior_inference"
"2543","127","1635","8","English","solid things","0","striped things","0.5","polka-dotted things","0.8","clouds","0.8","circles","0.25","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"132",NA,"212","313","red","211112",NA,"True","prior_inference"
"2544","127","732","9","English","blue things","0.5","red things","0.5","green things","0.5","clouds","0.75","circles","0.25","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"132",NA,"232","113","polka-dotted","212122",NA,"True","prior_inference"
"2545","127","552","10","English","blue things","0.2","red things","0.5","green things","1","solid things","0.5","striped things","0.5","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"133",NA,"131","331","cloud","213212",NA,"True","prior_inference"
"2546","127","941","11","English","clouds","0.3","circles","0.7","squares","0.5","blue things","0.7","red things","0.5","green things","0.3",NA,NA,NA,NA,NA,NA,NA,"211",NA,"211","133","solid","212121",NA,"False","prior_inference"
"2547","127","2232","12","English","clouds","0.25","circles","1","squares","0.25","blue things","0.5","red things","0.5","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"221",NA,"321","121","striped","323211",NA,"True","prior_inference"
"2548","127","912","13","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","clouds","0.5","circles","0.5","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"121",NA,"121","333","blue","212121",NA,"False","prior_inference"
"2549","127","639","14","English","clouds","0.5","circles","0.5","squares","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5",NA,NA,NA,NA,NA,NA,NA,"133",NA,"132","321","green","112121",NA,"False","prior_inference"
"2550","127","2067","15","English","solid things","0.7","striped things","0.25","polka-dotted things","0.25","clouds","0.5","circles","0.5","squares","0.75",NA,NA,NA,NA,NA,NA,NA,"312",NA,"132","222","red","321111",NA,"True","prior_inference"
"2551","127","1738","17","English","green","0.75","blue","0","cloud","0.75","solid","0.75","striped","0","square","0",NA,NA,NA,NA,NA,NA,"6",NA,"313","113","121",NA,NA,"212112","True","utterance_choice"
"2552","127","919","18","English","red","0","square","0.7","striped","0","green","0.7","cloud","0","polka-dotted","0.7",NA,NA,NA,NA,NA,NA,"6",NA,"333","333","122",NA,NA,"212121","False","utterance_choice"
"2553","127","893","19","English","square","0","solid","0.5","green","0.75","cloud","0","polka-dotted","0.75","circle","0","red","0",NA,NA,NA,NA,"7",NA,"133","332","213",NA,NA,"112122","True","utterance_choice"
"2554","127","1289","20","English","green","0","circle","0","solid","0","polka-dotted","0","blue","0","square","0","red","0","cloud","0","striped","0","9",NA,"133","211","322",NA,NA,"111111","False","utterance_choice"
"2555","127","446","21","English","polka-dotted","1","circle","0","cloud","0","red","0.7","blue","0","square","0",NA,NA,NA,NA,NA,NA,"6",NA,"231","132","332",NA,NA,"321112","True","utterance_choice"
"2556","127","1283","22","English","red","0","striped","0","cloud","0","square","0","solid","0","blue","0","polka-dotted","0","circle","0","green","0","9",NA,"131","322","213",NA,NA,"111111","False","utterance_choice"
"2557","127","640","23","English","solid","0.5","red","0.75","blue","0","square","0","polka-dotted","0","circle","0.75","striped","0",NA,NA,NA,NA,"7",NA,"212","232","321",NA,NA,"112121","True","utterance_choice"
"2558","127","1764","24","English","green","1","striped","0","polka-dotted","0.7","circle","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"233","233","223",NA,NA,"322132","True","utterance_choice"
"2559","127","1999","25","English","blue","1","solid","1","circle","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"211","211","211",NA,NA,"323232","False","utterance_choice"
"2560","127","1930","26","English","square","0","cloud","0","solid","0.5","red","0","blue","0.75","striped","0","circle","0",NA,NA,NA,NA,"7",NA,"122","211","311",NA,NA,"111212","True","utterance_choice"
"2561","128","32","6","English","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0.5","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"123",NA,"313","311","striped","122112",NA,"False","prior_inference"
"2562","128","288","7","English","solid things","0.5","striped things","0","polka-dotted things","1","clouds","1","circles","0.7","squares","0.5",NA,NA,NA,NA,NA,NA,NA,"132",NA,"322","133","red","212222",NA,"True","prior_inference"
"2563","128","1311","8","English","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0.5","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"221",NA,"232","131","striped","122122",NA,"False","prior_inference"
"2564","128","640","9","English","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0.5","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"212",NA,"232","321","solid","112121",NA,"False","prior_inference"
"2565","128","757","10","English","clouds","0","circles","0.5","squares","1","blue things","1","red things","0","green things","0.5",NA,NA,NA,NA,NA,NA,NA,"311",NA,"112","122","solid","211212",NA,"True","prior_inference"
"2566","128","1799","11","English","clouds","0.5","circles","1","squares","0.5","solid things","0","striped things","0.5","polka-dotted things","1",NA,NA,NA,NA,NA,NA,NA,"131",NA,"131","111","blue","322132",NA,"True","prior_inference"
"2567","128","193","12","English","clouds","0.5","circles","1","squares","0.5","solid things","0.5","striped things","0","polka-dotted things","0.95",NA,NA,NA,NA,NA,NA,NA,"332",NA,"322","322","red","323212",NA,"True","prior_inference"
"2568","128","2036","13","English","clouds","0","circles","1","squares","0.5","blue things","0.5","red things","1","green things","0",NA,NA,NA,NA,NA,NA,NA,"212",NA,"213","112","solid","322122",NA,"True","prior_inference"
"2569","128","2047","14","English","solid things","0.5","striped things","0","polka-dotted things","1","blue things","1","red things","0.5","green things","0",NA,NA,NA,NA,NA,NA,NA,"131",NA,"133","121","cloud","322122",NA,"True","prior_inference"
"2570","128","1836","15","English","clouds","1","circles","0","squares","0.5","blue things","0.5","red things","0","green things","1",NA,NA,NA,NA,NA,NA,NA,"113",NA,"123","222","solid","122121",NA,"False","prior_inference"
"2571","128","353","17","English","square","1","green","1","striped","0.5","red","0","circle","0",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"222","223","323",NA,NA,"122132","True","utterance_choice"
"2572","128","2396","18","English","circle","0","polka-dotted","0","cloud","1","square","0","red","0",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"232","332","132",NA,NA,"113232","True","utterance_choice"
"2573","128","1231","19","English","green","1","circle","0.5","red","1","cloud","1","blue","1","striped","0.5","polka-dotted","1",NA,NA,NA,NA,"7",NA,"231","223","122",NA,NA,"112112","True","utterance_choice"
"2574","128","1740","20","English","green","1","cloud","0.5","square","1","red","0.5","polka-dotted","1","solid","0.5",NA,NA,NA,NA,NA,NA,"6",NA,"113","112","332",NA,NA,"212112","True","utterance_choice"
"2575","128","1691","21","English","square","0.5","red","1","circle","1","polka-dotted","1","solid","0.5","green","0.5",NA,NA,NA,NA,NA,NA,"6",NA,"232","313","313",NA,NA,"121212","False","utterance_choice"
"2576","128","2387","22","English","solid","1","cloud","0","polka-dotted","1","striped","1","green","0",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"113","123","133",NA,NA,"113232","True","utterance_choice"
"2577","128","930","23","English","cloud","1","polka-dotted","0.5","red","1","solid","1","blue","0.5","square","0.5",NA,NA,NA,NA,NA,NA,"6",NA,"331","331","112",NA,NA,"212121","False","utterance_choice"
"2578","128","928","24","English","green","0.5","solid","1","striped","0.5","blue","1","square","0.5","circle","1",NA,NA,NA,NA,NA,NA,"6",NA,"323","323","211",NA,NA,"212121","False","utterance_choice"
"2579","128","918","25","English","blue","1","polka-dotted","1","green","0.5","striped","0.5","square","0.5","cloud","1",NA,NA,NA,NA,NA,NA,"6",NA,"323","323","131",NA,NA,"212121","False","utterance_choice"
"2580","128","2280","26","English","striped","0.5","red","0","circle","0","solid","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"222","222","212",NA,NA,"213232","True","utterance_choice"
"2581","129","1558","6","english","solid things","0.25","striped things","0","polka-dotted things","0.8","blue things","0.1","red things","0.85","green things","0.05",NA,NA,NA,NA,NA,NA,NA,"332",NA,"332","311","square","322121",NA,"True","prior_inference"
"2582","129","1636","7","english","solid things","0.75","striped things","0.05","polka-dotted things","0.05","blue things","0","red things","0.95","green things","0",NA,NA,NA,NA,NA,NA,NA,"312",NA,"333","131","square","211112",NA,"True","prior_inference"
"2583","129","2215","8","english","clouds","0.05","circles","0","squares","0.95","solid things","1","striped things","0","polka-dotted things","0.05",NA,NA,NA,NA,NA,NA,NA,"312",NA,"322","332","red","323211",NA,"True","prior_inference"
"2584","129","169","9","english","blue things","0","red things","0.95","green things","0","solid things","0.05","striped things","0.65","polka-dotted things","0",NA,NA,NA,NA,NA,NA,NA,"322",NA,"323","323","square","323212",NA,"True","prior_inference"
"2585","129","1069","10","english","solid things","0.5","striped things","0.25","polka-dotted things","0.6","clouds","0.05","circles","0.5","squares","0.3",NA,NA,NA,NA,NA,NA,NA,"233",NA,"221","222","green","113212",NA,"False","prior_inference"
"2586","129","244","11","english","solid things","0.25","striped things","0.5","polka-dotted things","0","clouds","0.7","circles","0.05","squares","0.05",NA,NA,NA,NA,NA,NA,NA,"122",NA,"122","113","red","212132",NA,"False","prior_inference"
"2587","129","40","12","english","solid things","0.05","striped things","0.05","polka-dotted things","0.8","clouds","0","circles","0.6","squares","0.85",NA,NA,NA,NA,NA,NA,NA,"332",NA,"131","111","red","122112",NA,"False","prior_inference"
"2588","129","1371","13","english","clouds","0.05","circles","1","squares","0.15","blue things","0.05","red things","0.95","green things","0.05",NA,NA,NA,NA,NA,NA,NA,"212",NA,"332","122","solid","113211",NA,"False","prior_inference"
"2589","129","799","14","english","solid things","0.05","striped things","1","polka-dotted things","0.05","blue things","0.05","red things","0.95","green things","0",NA,NA,NA,NA,NA,NA,NA,"122",NA,"133","333","cloud","211212",NA,"True","prior_inference"
"2590","129","1601","15","english","clouds","0.95","circles","0.2","squares","0.45","blue things","0.5","red things","0.2","green things","0.9",NA,NA,NA,NA,NA,NA,NA,"113",NA,"212","221","solid","211112",NA,"True","prior_inference"
"2591","129","1531","17","english","green","0","cloud","0","striped","0.05","blue","0.05","circle","1",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"223","221","121",NA,NA,"322112","True","utterance_choice"
"2592","129","1622","18","english","cloud","0.05","polka-dotted","0","solid","1","red","0.05","blue","0.05","square","0.05","green","0",NA,NA,NA,NA,"7",NA,"331","312","113",NA,NA,"211112","True","utterance_choice"
"2593","129","1694","19","english","striped","0.05","square","0.05","green","0.05","cloud","0.95","solid","0","blue","0.05",NA,NA,NA,NA,NA,NA,"6",NA,"113","321","321",NA,NA,"121212","False","utterance_choice"
"2594","129","1618","20","english","striped","0.05","red","0.95","polka-dotted","0","circle","0","cloud","0","solid","0.05","blue","0.05",NA,NA,NA,NA,"7",NA,"221","212","132",NA,NA,"211112","True","utterance_choice"
"2595","129","1317","21","english","polka-dotted","0","circle","0.05","blue","0.05","red","0.95","striped","0","square","0.05",NA,NA,NA,NA,NA,NA,"6",NA,"322","221","232",NA,NA,"122122","True","utterance_choice"
"2596","129","1252","22","english","cloud","0","green","0.05","circle","0","red","0.05","polka-dotted","0.05","striped","0.05","solid","0.05","blue","0.95","square","0","9",NA,"322","133","211",NA,NA,"111111","False","utterance_choice"
"2597","129","1658","23","english","polka-dotted","0","blue","0","cloud","0","striped","0","red","0.95","circle","0",NA,NA,NA,NA,NA,NA,"6",NA,"131","222","222",NA,NA,"121212","False","utterance_choice"
"2598","129","931","24","english","square","0","striped","0.05","red","0","solid","0","circle","0.95","blue","0.65",NA,NA,NA,NA,NA,NA,"6",NA,"221","221","312",NA,NA,"212121","False","utterance_choice"
"2599","129","1344","25","english","solid","0.05","cloud","0","square","0.05","blue","0.05","green","0.95","striped","0.05",NA,NA,NA,NA,NA,NA,"6",NA,"323","121","113",NA,NA,"122122","True","utterance_choice"
"2600","129","1124","26","english","blue","0","square","0.05","circle","0","polka-dotted","0.95","green","0.05",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"333","231","231",NA,NA,"321212","True","utterance_choice"
"2601","130","1610","6","English","clouds","0","circles","1","squares","0","solid things","0","striped things","0","polka-dotted things","1",NA,NA,NA,NA,NA,NA,NA,"232",NA,"112","313","red","211112",NA,"True","prior_inference"
"2602","130","1412","7","English","blue things","0","red things","1","green things","0","clouds","0","circles","0","squares","0.95",NA,NA,NA,NA,NA,NA,NA,"332",NA,"132","231","polka-dotted","322111",NA,"True","prior_inference"
"2603","130","2215","8","English","clouds","0.05","circles","0.05","squares","1","solid things","0.9","striped things","0","polka-dotted things","0.05",NA,NA,NA,NA,NA,NA,NA,"312",NA,"322","332","red","323211",NA,"True","prior_inference"
"2604","130","462","9","English","clouds","0","circles","0.05","squares","1","blue things","1","red things","0.05","green things","0.05",NA,NA,NA,NA,NA,NA,NA,"311",NA,"213","132","solid","211111",NA,"True","prior_inference"
