"","X.1","X","workerid","pref1","order0","simPreference0","simulatedAnswer","numFeatures","normResponse0","simRank1","targetFeature","Answer.time_in_minutes","simPreference2","obj1","obj2","pref0","guessRank0","certainty","order2","evalNum","simRank0","targetFeatureNum","normResponse2","sex","order1","guessRank2","normResponse1","blockNr","obj3","simRank2","simPreference1","utterance","uttCode","response1","pref2","featuresPresent","response0","targetUttCode","guessRank1","response2","item","trialNum","education","enjoyment","language","gender","comments","age","assess","uttFeat","targetOC27","obj1OC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"1345",1345,1425,89,"red",111,1,111,5,0.588235294117647,"green","color",8.08825,0.5,111,332,"blue","blue",0.7,332,3,"blue",3,0.205882352941176,"male",123,"red",0.205882352941176,0,123,"red",0,"solid","211",0.35,"green","['cloud', 'square', 'solid', 'striped', 'polka-dotted']",1,"211-3","green",0.35,14662,0,3,2,"English","Female","This was a really fun experiment! ",27,"Yes",2,1,1,18,22,NA,NA,NA,NA,NA,NA,0.58824,0.20588,0.20588,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.42766,0.28617,0.28617,112111,0
"1349",1349,1429,89,"red",311,1,232,4,0.241379310344828,"green","color",8.08825,0.5,311,232,"blue","green",0.7,313,2,"blue",3,0.241379310344828,"male",232,"red",0.517241379310345,1,313,"red",0,"polka-dotted","22a1",0.75,"green","['circle', 'square', 'solid', 'polka-dotted']",0.35,"22a1-3","blue",0.35,12622,0,3,2,"English","Female","This was a really fun experiment! ",27,"Yes",2,17,3,17,21,NA,NA,NA,NA,NA,NA,0.24138,0.51724,0.24138,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.28617,0.42766,0.28617,121211,0
"1353",1353,1433,89,"striped",113,1,113,4,0.428571428571429,"polka-dotted","texture",8.08825,0.5,231,113,"solid","polka-dotted",0.8,233,2,"solid",2,0.285714285714286,"male",231,"striped",0.285714285714286,2,233,"striped",0,"cloud","22a2b",0.5,"polka-dotted","['cloud', 'circle', 'blue', 'green']",0.75,"22a2b-2a","solid",0.5,24601,0,3,2,"English","Female","This was a really fun experiment! ",27,"Yes",1,19,8,19,26,NA,NA,NA,0.42857,0.28571,0.28571,NA,NA,NA,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.33989,0.43266,0.22744,0,0,0,122112,0
"1357",1357,1437,89,"circle",122,0,322,3,0.285714285714286,"circle","shape",8.08825,1,122,322,"cloud","square",0.8,223,3,"square",1,0.428571428571429,"male",322,"cloud",0.285714285714286,3,223,"cloud",0.5,"striped","321",0.5,"square","['striped', 'red', 'green']",0.5,"321-3","circle",0.75,16430,0,3,2,"English","Female","This was a really fun experiment! ",27,"Yes",2,15,13,15,23,0.28571,0.28571,0.42857,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0.24275,0.24275,0.5145,0,0,0,0,0,0,322111,0
"1361",1361,1441,90,"circle",323,1,231,4,0.142857142857143,"square","shape",7.39616666666667,0.5,231,123,"cloud","circle",0.85,123,0,"cloud",1,0.142857142857143,"female",231,"cloud",0.714285714285714,0,323,"circle",0,"polka-dotted","22a1",1,"square","['striped', 'polka-dotted', 'blue', 'green']",0.2,"22a1-3","square",0.2,19880,0,3,2,"ENGLISH","Male",NA,30,"Yes",2,8,8,22,24,0.14286,0.71429,0.14286,NA,NA,NA,NA,NA,NA,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,121211,0
"1365",1365,1445,90,"circle",221,1,311,4,0.357142857142857,"circle","shape",7.39616666666667,0,311,221,"cloud","circle",0.65,231,1,"cloud",1,0.535714285714286,"female",311,"cloud",0.107142857142857,1,231,"square",0.5,"solid","321",0.15,"square","['solid', 'striped', 'polka-dotted', 'blue']",0.5,"321-2","square",0.75,430,0,3,2,"ENGLISH","Male",NA,30,"Yes",2,3,3,5,8,0.35714,0.10714,0.53571,NA,NA,NA,NA,NA,NA,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,113212,0
"1369",1369,1449,90,"red",231,0,231,5,0.457142857142857,"red","color",7.39616666666667,1,231,322,"blue","red",0.7,322,2,"green",3,0.285714285714286,"female",132,"blue",0.257142857142857,2,132,"blue",0.5,"circle","22b1",0.45,"green","['cloud', 'circle', 'square', 'striped', 'polka-dotted']",0.8,"22b1-2","green",0.5,5532,0,3,2,"ENGLISH","Male",NA,30,"Yes",1,8,8,15,16,NA,NA,NA,NA,NA,NA,0.45714,0.25714,0.28571,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.33333,0.33333,0.33333,112112,0
"1373",1373,1453,90,"red",121,1,222,3,0.27027027027027,"green","color",7.39616666666667,0.5,121,122,"blue","blue",0.85,122,2,"blue",3,0.27027027027027,"female",222,"green",0.459459459459459,3,222,"red",0,"circle","322b",0.85,"green","['cloud', 'circle', 'striped']",0.5,"322b-2","red",0.5,3551,0,3,2,"ENGLISH","Male",NA,30,"Yes",1,14,4,13,14,NA,NA,NA,NA,NA,NA,0.27027,0.45946,0.27027,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.33333,0.33333,0.33333,123221,0
"1377",1377,1457,91,"circle",313,1,113,2,0.583333333333333,"square","shape",9.73183333333333,0.5,113,213,"cloud","cloud",1,213,2,"cloud",1,0.25,"female",113,"square",0.166666666666667,0,313,"circle",0,"green","331",0.2,"square","['solid', 'green']",0.7,"331-3","circle",0.3,13290,0,0,1,"English","Other",NA,33,"Yes",3,19,19,20,21,0.58333,0.16667,0.25,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.52119,0.2394,0.2394,0,0,0,0,0,0,323211,0
"1381",1381,1461,91,"striped",233,1,233,4,0.08,"polka-dotted","texture",9.73183333333333,0.5,132,123,"solid","polka-dotted",0.85,132,1,"solid",2,0.72,"female",123,"solid",0.2,1,233,"striped",0,"circle","22b2b",0.25,"polka-dotted","['cloud', 'circle', 'red', 'green']",0.1,"22b2b-2","striped",0.9,25251,0,0,1,"English","Other",NA,33,"Yes",1,26,16,22,26,NA,NA,NA,0.08,0.2,0.72,NA,NA,NA,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.35649,0.31156,0.33194,0,0,0,122122,0
"1385",1385,1465,91,"striped",331,1,311,4,0.952380952380952,"striped","texture",9.73183333333333,0,311,331,"solid","solid",0.4,122,3,"solid",2,0.0476190476190476,"female",311,"polka-dotted",0,2,122,"polka-dotted",0.5,"square","22a1",0,"polka-dotted","['cloud', 'square', 'blue', 'red']",1,"22a1-3","striped",0.05,2501,0,0,1,"English","Other",NA,33,"Yes",1,3,3,9,13,NA,NA,NA,0.95238,0,0.04762,NA,NA,NA,0,0,0,0.66667,0.33333,0,0,0,0,0,0,0,0.46198,0.32581,0.21221,0,0,0,212111,0
"1389",1389,1469,91,"striped",211,0,131,4,0.0833333333333333,"polka-dotted","texture",9.73183333333333,0.5,211,311,"solid","polka-dotted",0.55,311,1,"striped",2,0.708333333333333,"female",131,"striped",0.208333333333333,3,131,"solid",1,"cloud","321",0.25,"polka-dotted","['cloud', 'circle', 'square', 'blue']",0.1,"321-2","solid",0.85,221,0,0,1,"English","Other",NA,33,"Yes",1,7,2,3,7,NA,NA,NA,0.08333,0.20833,0.70833,NA,NA,NA,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.30839,0.35287,0.33874,0,0,0,113212,0
"1393",1393,1473,92,"red",331,0.5,232,4,0.130434782608696,"blue","color",12.0039833333333,0,331,232,"blue","red",1,232,2,"red",3,0.0869565217391304,"male",133,"blue",0.782608695652174,0,133,"green",1,"polka-dotted","311",0.9,"green","['cloud', 'circle', 'square', 'polka-dotted']",0.15,"311-3","green",0.1,21521,0,3,2,"English","Female","very interesting thank you",45,"Yes",2,17,9,17,25,NA,NA,NA,NA,NA,NA,0.13043,0.78261,0.08696,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.11734,0.76531,0.11734,321111,0
"1397",1397,1477,92,"circle",313,0,313,4,0.130434782608696,"circle","shape",12.0039833333333,1,313,123,"cloud","square",1,123,3,"square",1,0.739130434782609,"male",233,"cloud",0.130434782608696,1,233,"cloud",0.5,"green","311",0.15,"square","['solid', 'striped', 'polka-dotted', 'green']",0.15,"311-3","circle",0.85,25300,0,3,2,"English","Female","very interesting thank you",45,"Yes",3,21,21,22,26,0.13043,0.13043,0.73913,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0.11734,0.11734,0.76531,0,0,0,0,0,0,321111,0
"1401",1401,1481,92,"circle",312,0,213,4,0.0909090909090909,"square","shape",12.0039833333333,0.5,312,322,"cloud","circle",1,213,2,"circle",1,0.0909090909090909,"male",322,"square",0.818181818181818,2,213,"cloud",1,"solid","22a2b",0.9,"square","['solid', 'striped', 'red', 'green']",0.1,"22a2b-2a","cloud",0.1,10710,0,3,2,"English","Female","very interesting thank you",45,"Yes",2,20,12,15,20,0.09091,0.81818,0.09091,NA,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,0,0,0,0,0.48144,0.41744,0.10112,0,0,0,0,0,0,211212,0
"1405",1405,1485,92,"circle",312,0.5,322,4,0.0909090909090909,"cloud","shape",12.0039833333333,1,221,312,"cloud","square",0.85,221,2,"square",1,0.818181818181818,"male",322,"cloud",0.0909090909090909,3,322,"circle",0,"striped","22a2b",0.1,"square","['solid', 'striped', 'blue', 'red']",0.1,"22a2b-2a","circle",0.9,4230,0,3,2,"English","Female","very interesting thank you",45,"Yes",2,15,5,12,15,0.09091,0.09091,0.81818,NA,NA,NA,NA,NA,NA,0.5,0,0.5,0,0,0,0,0,0,0.52005,0.06914,0.41082,0,0,0,0,0,0,212222,0
"1409",1409,1489,93,"red",312,0,113,4,0.172413793103448,"green","color",5.71618333333333,0.5,121,312,"blue","red",0.8,121,3,"red",3,0.482758620689655,"female",113,"blue",0.344827586206897,0,113,"blue",1,"cloud","22b1",0.5,"green","['cloud', 'square', 'solid', 'striped']",0.25,"22b1-3","green",0.7,8742,0,2,2,"English","Female",NA,34,"Yes",1,19,4,12,19,NA,NA,NA,NA,NA,NA,0.17241,0.34483,0.48276,0,0,0,0,0,0,0,0.33333,0.66667,0,0,0,0,0,0,0.16288,0.33333,0.50379,212211,0
"1413",1413,1493,93,"red",313,1,331,4,0.533333333333333,"green","color",5.71618333333333,0.5,231,331,"blue","blue",0.8,231,2,"blue",3,0.133333333333333,"female",331,"green",0.333333333333333,1,313,"red",0,"square","22a2b",0.5,"green","['circle', 'square', 'solid', 'polka-dotted']",0.8,"22a2b-2a","red",0.2,11752,0,2,2,"English","Female",NA,34,"Yes",1,9,8,9,21,NA,NA,NA,NA,NA,NA,0.53333,0.33333,0.13333,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.35059,0.5219,0.12751,212222,0
"1417",1417,1497,93,"striped",233,0,233,4,0.277777777777778,"striped","texture",5.71618333333333,1,231,113,"solid","polka-dotted",0.75,113,2,"polka-dotted",2,0.444444444444444,"female",231,"striped",0.277777777777778,2,233,"solid",0.5,"circle","22a2b",0.5,"polka-dotted","['cloud', 'circle', 'blue', 'green']",0.5,"22a2b-2a","solid",0.8,24601,0,2,2,"English","Female",NA,34,"Yes",1,26,8,19,26,NA,NA,NA,0.27778,0.27778,0.44444,NA,NA,NA,0,0,0,0.25,0.5,0.25,0,0,0,0,0,0,0.25,0.5,0.25,0,0,0,212122,0
"1421",1421,1501,93,"striped",223,0.5,223,5,0.259259259259259,"solid","texture",5.71618333333333,0,311,223,"solid","striped",0.75,133,3,"striped",2,0.148148148148148,"female",311,"polka-dotted",0.592592592592593,3,133,"polka-dotted",1,"green","211",0.8,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'green']",0.35,"211-3","solid",0.2,22571,0,2,2,"English","Female",NA,34,"Yes",3,23,3,23,25,NA,NA,NA,0.25926,0.59259,0.14815,NA,NA,NA,0,0,0,0.33333,0.66667,0,0,0,0,0,0,0,0.33333,0.50379,0.16288,0,0,0,211111,0
"1425",1425,1505,94,"red",312,0,312,4,0,"green","color",3.23888333333333,0.5,211,312,"blue","red",1,113,3,"red",3,0,"female",211,"blue",1,0,113,"blue",1,"square","311",0.75,"green","['cloud', 'circle', 'square', 'solid']",0,"311-3","green",0,8721,0,2,1,"english","Male",NA,40,"Yes",1,12,2,12,19,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.24196,0.51608,0.24196,113211,0
"1429",1429,1509,94,"red",133,0,133,5,0.181818181818182,"red","color",3.23888333333333,1,221,332,"blue","green",0.8,221,3,"green",3,0.727272727272727,"female",332,"blue",0.0909090909090909,1,133,"blue",0.5,"polka-dotted","211",0.1,"green","['cloud', 'circle', 'square', 'striped', 'polka-dotted']",0.2,"211-3","red",0.8,21642,0,2,1,"english","Male",NA,40,"Yes",2,25,5,18,25,NA,NA,NA,NA,NA,NA,0.18182,0.09091,0.72727,0,0,0,0,0,0,0.33333,0,0.66667,0,0,0,0,0,0,0.25106,0.17713,0.57181,211111,0
"1433",1433,1513,94,"circle",222,0.5,123,4,0.576923076923077,"cloud","shape",3.23888333333333,1,222,123,"cloud","square",0.95,233,3,"square",1,0.192307692307692,"female",123,"circle",0.230769230769231,2,233,"circle",0,"green","22b2b",0.3,"square","['striped', 'polka-dotted', 'red', 'green']",0.75,"22b2b-2","cloud",0.25,25230,0,2,1,"english","Male",NA,40,"Yes",3,22,14,22,26,0.57692,0.23077,0.19231,NA,NA,NA,NA,NA,NA,0.5,0,0.5,0,0,0,0,0,0,0.35794,0.13002,0.51204,0,0,0,0,0,0,212212,0
"1437",1437,1517,94,"striped",131,1,131,3,0.173913043478261,"polka-dotted","texture",3.23888333333333,0.5,121,321,"solid","polka-dotted",1,321,1,"solid",2,0.652173913043478,"female",121,"solid",0.173913043478261,3,131,"striped",0,"cloud","322b",0.2,"polka-dotted","['cloud', 'square', 'blue']",0.2,"322b-2","striped",0.75,331,0,2,1,"english","Male",NA,40,"Yes",1,7,4,6,7,NA,NA,NA,0.17391,0.17391,0.65217,NA,NA,NA,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0.51204,0.13002,0.35794,0,0,0,213212,0
"1441",1441,1521,95,"circle",323,0.5,233,4,0,"cloud","shape",8.02661666666667,0,113,323,"cloud","circle",1,113,3,"circle",1,0.0476190476190476,"male",233,"square",0.952380952380952,0,233,"square",1,"green","311",1,"square","['solid', 'striped', 'polka-dotted', 'green']",0,"311-3","cloud",0.05,25710,0,3,1,"English","Female",NA,40,"Yes",3,26,19,24,26,0,0.95238,0.04762,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0.07649,0.84702,0.07649,0,0,0,0,0,0,321111,0
"1445",1445,1525,95,"red",313,0,313,5,0.2,"red","color",8.02661666666667,1,212,313,"blue","green",1,133,3,"green",3,0.8,"male",212,"blue",0,1,133,"blue",0.5,"solid","22b1",0,"green","['cloud', 'circle', 'square', 'solid', 'polka-dotted']",0.25,"22b1-2","red",1,22242,0,3,1,"English","Female",NA,40,"Yes",2,21,11,21,25,NA,NA,NA,NA,NA,NA,0.2,0,0.8,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0.54139,0.04432,0.41429,212211,0
"1449",1449,1529,95,"red",121,0,123,4,0,"green","color",8.02661666666667,0.5,121,123,"blue","green",1,123,2,"red",3,1,"male",333,"blue",0,2,333,"blue",1,"cloud","22a2b",0,"green","['cloud', 'square', 'striped', 'polka-dotted']",0,"22a2b-2b","red",1,28132,0,3,1,"English","Female",NA,40,"Yes",1,22,4,22,27,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0.04432,0.54139,0.41429,212122,0
"1453",1453,1533,95,"striped",232,0.5,223,3,0,"solid","texture",8.02661666666667,0,212,232,"solid","striped",1,223,3,"striped",2,0,"male",212,"polka-dotted",1,3,223,"polka-dotted",1,"circle","321",1,"polka-dotted","['circle', 'red', 'green']",0,"321-3","solid",0,16700,0,3,1,"English","Female",NA,40,"Yes",1,23,11,17,23,NA,NA,NA,0,1,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0.07649,0.84702,0.07649,0,0,0,321211,0
"1457",1457,1537,96,"circle",223,0,323,2,0.358974358974359,"circle","shape",8.36466666666667,1,123,223,"cloud","square",0.95,323,2,"square",1,0.307692307692308,"female",123,"circle",0.333333333333333,0,323,"cloud",0.5,"green","331",0.65,"square","['striped', 'green']",0.7,"331-3","cloud",0.6,20230,0,3,2,"English","Male","good survey",30,"Yes",3,24,22,23,24,0.35897,0.33333,0.30769,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0.33125,0.33125,0.33749,0,0,0,0,0,0,323211,0
"1461",1461,1541,96,"circle",232,0.5,333,5,0.358974358974359,"cloud","shape",8.36466666666667,1,221,232,"cloud","square",1,221,3,"square",1,0.307692307692308,"female",333,"circle",0.333333333333333,1,333,"circle",0,"green","22b1",0.65,"square","['striped', 'polka-dotted', 'blue', 'red', 'green']",0.7,"22b1-2","cloud",0.6,27240,0,3,2,"English","Male","good survey",30,"Yes",3,27,5,17,27,0.35897,0.33333,0.30769,NA,NA,NA,NA,NA,NA,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,112112,0
"1465",1465,1545,96,"circle",323,0,222,5,0.285714285714286,"circle","shape",8.36466666666667,1,211,222,"cloud","circle",1,211,2,"square",1,0.380952380952381,"female",222,"cloud",0.333333333333333,2,323,"cloud",0.5,"red","22b1",0.7,"square","['solid', 'striped', 'blue', 'red', 'green']",0.6,"22b1-2","square",0.8,18500,0,3,2,"English","Male","good survey",30,"Yes",3,14,2,14,24,0.28571,0.33333,0.38095,NA,NA,NA,NA,NA,NA,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,112122,0
"1469",1469,1549,96,"striped",322,1,312,2,0.307692307692308,"polka-dotted","texture",8.36466666666667,0.5,312,322,"solid","solid",1,312,3,"solid",2,0.384615384615385,"female",332,"striped",0.307692307692308,3,332,"striped",0,"red","331",0.6,"polka-dotted","['square', 'red']",0.6,"331-3","polka-dotted",0.75,7820,0,3,2,"English","Male","good survey",30,"Yes",3,12,12,15,18,NA,NA,NA,0.30769,0.30769,0.38462,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0.33749,0.33125,0.33125,0,0,0,323211,0
"1473",1473,1553,97,"red",232,0.5,311,4,0.642857142857143,"blue","color",15.1168166666667,1,311,232,"blue","green",0.75,233,2,"green",3,0.25,"female",311,"blue",0.107142857142857,0,233,"red",0,"square","22a1",0.15,"green","['circle', 'square', 'solid', 'polka-dotted']",0.9,"22a1-3","red",0.35,24222,0,3,2,"English","Male","very happy and love to work this kind of hit",26,"Yes",1,3,3,17,26,NA,NA,NA,NA,NA,NA,0.64286,0.10714,0.25,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.33333,0.33333,0.33333,121211,0
"1477",1477,1557,97,"red",111,0,311,4,0.833333333333333,"red","color",15.1168166666667,1,111,311,"blue","green",0.9,212,3,"green",3,0.0833333333333333,"female",311,"blue",0.0833333333333333,1,212,"blue",0.5,"square","321",0.1,"green","['cloud', 'circle', 'square', 'solid']",1,"321-2","red",0.1,1211,0,3,2,"English","Male","very happy and love to work this kind of hit",26,"Yes",1,3,1,3,11,NA,NA,NA,NA,NA,NA,0.83333,0.08333,0.08333,0,0,0,0,0,0,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.33333,0.33333,0.33333,113221,0
"1481",1481,1561,97,"striped",112,0.5,112,3,0.692307692307692,"solid","texture",15.1168166666667,1,112,212,"solid","striped",0.8,212,0,"polka-dotted",2,0.192307692307692,"female",122,"polka-dotted",0.115384615384615,2,122,"striped",0,"cloud","322b",0.15,"polka-dotted","['cloud', 'circle', 'red']",0.9,"322b-2","solid",0.25,2741,0,3,2,"English","Male","very happy and love to work this kind of hit",26,"Yes",1,10,10,11,13,NA,NA,NA,0.69231,0.11538,0.19231,NA,NA,NA,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0.26885,0.22431,0.50683,0,0,0,213222,0
"1485",1485,1565,97,"red",123,0.5,123,4,0.439024390243902,"blue","color",15.1168166666667,1,221,232,"blue","blue",0.9,221,1,"green",3,0.341463414634146,"female",232,"green",0.219512195121951,3,123,"red",0,"striped","22b1",0.45,"green","['cloud', 'circle', 'striped', 'polka-dotted']",0.9,"22b1-3","red",0.7,14542,0,3,2,"English","Male","very happy and love to work this kind of hit",26,"Yes",2,22,5,17,22,NA,NA,NA,NA,NA,NA,0.43902,0.21951,0.34146,0,0,0,0,0,0,0,0.33333,0.66667,0,0,0,0,0,0,0.29505,0.33333,0.37161,211211,0
"1489",1489,1569,98,"circle",332,0.5,332,4,0.08,"cloud","shape",22.6987166666667,1,112,332,"cloud","square",1,133,2,"square",1,0.56,"male",112,"cloud",0.36,0,133,"circle",0,"red","22b2b",0.45,"square","['solid', 'polka-dotted', 'red', 'green']",0.1,"22b2b-2","circle",0.7,21690,0,1,1,"English","Male",NA,43,"Yes",3,18,10,18,25,0.08,0.36,0.56,NA,NA,NA,NA,NA,NA,0,0.5,0.5,0,0,0,0,0,0,0.15429,0.47972,0.366,0,0,0,0,0,0,212212,0
"1493",1493,1573,98,"circle",223,1,333,3,0.321428571428571,"square","shape",22.6987166666667,0.5,223,233,"cloud","cloud",1,333,3,"cloud",1,0.678571428571429,"male",233,"circle",0,1,333,"circle",0,"polka-dotted","322b",0,"square","['striped', 'polka-dotted', 'green']",0.45,"322b-2","square",0.95,29220,0,1,1,"English","Male",NA,43,"Yes",2,27,23,26,27,0.32143,0,0.67857,NA,NA,NA,NA,NA,NA,0.5,0,0.5,0,0,0,0,0,0,0.47972,0.15429,0.366,0,0,0,0,0,0,213212,0
"1497",1497,1577,98,"striped",233,1,213,4,0.333333333333333,"striped","texture",22.6987166666667,0,321,213,"solid","solid",0.95,321,3,"solid",2,0.333333333333333,"male",213,"polka-dotted",0.333333333333333,2,233,"polka-dotted",0.5,"green","22a1",0.5,"polka-dotted","['circle', 'square', 'blue', 'green']",0.5,"22a1-3","striped",0.5,24761,0,1,1,"English","Male",NA,43,"Yes",3,20,6,20,26,NA,NA,NA,0.33333,0.33333,0.33333,NA,NA,NA,0,0,0,0.66667,0.33333,0,0,0,0,0,0,0,0.50863,0.33333,0.15803,0,0,0,212111,0
"1501",1501,1581,98,"red",122,0,122,4,0.25,"green","color",22.6987166666667,0.5,211,122,"blue","red",0.65,123,3,"red",3,0.25,"male",211,"blue",0.5,3,123,"blue",1,"striped","22a1",1,"green","['cloud', 'circle', 'solid', 'striped']",0.5,"22a1-3","green",0.5,13972,0,1,1,"English","Male",NA,43,"Yes",2,13,2,13,22,NA,NA,NA,NA,NA,NA,0.25,0.5,0.25,0,0,0,0,0,0,0.33333,0.66667,0,0,0,0,0,0,0,0.33333,0.50863,0.15803,212111,0
"1505",1505,1585,99,"striped",133,0,121,4,0.296296296296296,"polka-dotted","texture",7.8805,0.5,121,112,"solid","polka-dotted",0.6,112,1,"striped",2,0.037037037037037,"male",121,"striped",0.666666666666667,0,133,"solid",1,"cloud","311",0.9,"polka-dotted","['cloud', 'blue', 'red', 'green']",0.4,"311-3","solid",0.05,20630,0,2,2,"English","Female","This was kind of fun. Thanks!",46,"Yes",1,4,4,10,25,NA,NA,NA,0.2963,0.66667,0.03704,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0.25128,0.49745,0.25128,0,0,0,321111,0
"1509",1509,1589,99,"circle",132,0.5,233,4,0,"cloud","shape",7.8805,0,132,123,"cloud","circle",0.75,233,3,"circle",1,0.344827586206897,"male",123,"square",0.655172413793103,1,233,"square",1,"green","22b2b",0.95,"square","['striped', 'polka-dotted', 'red', 'green']",0,"22b2b-2","cloud",0.5,25250,0,2,2,"English","Female","This was kind of fun. Thanks!",46,"Yes",3,26,16,22,26,0,0.65517,0.34483,NA,NA,NA,NA,NA,NA,0,0.5,0.5,0,0,0,0,0,0,0.1944,0.32158,0.48402,0,0,0,0,0,0,212212,0
"1513",1513,1593,99,"striped",131,1,113,4,0.620689655172414,"striped","texture",7.8805,0,131,113,"solid","solid",0.7,323,2,"solid",2,0.344827586206897,"male",113,"striped",0.0344827586206897,2,323,"polka-dotted",0.5,"green","22b1",0.05,"polka-dotted","['cloud', 'square', 'blue', 'green']",0.9,"22b1-3","polka-dotted",0.5,19301,0,2,2,"English","Female","This was kind of fun. Thanks!",46,"Yes",3,19,7,19,24,NA,NA,NA,0.62069,0.03448,0.34483,NA,NA,NA,0,0,0,0.66667,0,0.33333,0,0,0,0,0,0,0.44293,0.22374,0.33333,0,0,0,212211,0
"1517",1517,1597,99,"striped",332,0.5,323,4,0.32258064516129,"solid","texture",7.8805,0,112,332,"solid","striped",0.95,323,3,"striped",2,0.0645161290322581,"male",112,"polka-dotted",0.612903225806452,3,323,"polka-dotted",1,"square","22b1",0.95,"polka-dotted","['cloud', 'square', 'red', 'green']",0.5,"22b1-3","solid",0.1,19161,0,2,2,"English","Female","This was kind of fun. Thanks!",46,"Yes",1,24,10,18,24,NA,NA,NA,0.32258,0.6129,0.06452,NA,NA,NA,0,0,0,0.33333,0.66667,0,0,0,0,0,0,0,0.33333,0.44293,0.22374,0,0,0,211211,0
