"","X.1","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik","FeatTypeOrder.1","FeatTypeOrder.2","FeatTypeOrder.3","FeatValueOrders.1","FeatValueOrders.2","FeatValueOrders.3","FeatValueOrders.4","FeatValueOrders.5","FeatValueOrders.6","FeatValueOrders.7","FeatValueOrders.8","FeatValueOrders.9"
"1099",1099,1219,81, 549, 9,"english","blue things",0.15,"red things",0.25,"green things",0.75,"solid things",0.70,"striped things",0.80,"polka-dotted things",0.70,223,123,322,"circle",112132,FALSE,1,3,2,23,22,15,NA,NA,NA,1.0000000,NA,NA,0.7500000,0.25000000,NA,0.3333333,0.3333333,0.3333333,1.0000000,NA,NA,0.5000000,0.5000000,NA,0.3333333,0.333333333,0.333333333,1.0000000,NA,NA,0.5000000,0.500000000,NA,113221,0,1,2,3,1,0,2,1,0,2,2,1,0
"1100",1100,1220,81, 294,10,"english","clouds",0.70,"circles",0.75,"squares",0.80,"blue things",0.25,"red things",0.80,"green things",0.65,122,223,132,"striped",212222, TRUE,2,1,3,13,23,16,NA,NA,NA,0.4827602,0.51723977,NA,0.5517270,0.44827303,NA,0.5000000,0.5000000,NA,1.0000000,0.0000000,NA,1.0000000,0.0000000,NA,0.5000000,0.500000000,NA,0.5000000,0.500000000,NA,0.5000000,0.500000000,NA,212222,0,2,1,3,1,2,0,0,1,2,1,2,0
"1101",1101,1221,81, 809,11,"english","blue things",0.75,"red things",0.75,"green things",0.80,"solid things",0.20,"striped things",0.70,"polka-dotted things",0.30,212,113,321,"circle",112111,FALSE,1,3,2,11,19, 6,NA,NA,NA,0.2222267,0.77777333,NA,0.3260867,0.34782652,0.32608674,0.3333333,0.3333333,0.3333333,0.5000000,0.5000000,NA,0.3333333,0.3333333,0.3333333,0.3333333,0.333333333,0.333333333,0.5000000,0.500000000,NA,0.3333333,0.333333333,0.333333333,112111,0,1,2,3,1,0,2,0,1,2,1,2,0
"1102",1102,1222,81,2291,12,"english","blue things",0.30,"red things",0.30,"green things",0.75,"solid things",0.25,"striped things",0.25,"polka-dotted things",0.75,311,311,111,"square",213232,FALSE,1,3,2, 3, 3, 1,NA,NA,NA,1.0000000,NA,NA,1.0000000,NA,NA,0.5000000,0.5000000,NA,1.0000000,NA,NA,1.0000000,NA,NA,0.5000000,0.500000000,NA,1.0000000,NA,NA,1.0000000,NA,NA,213232,0,1,2,3,2,0,1,0,1,2,0,1,2
"1103",1103,1223,81,1873,13,"english","clouds",0.35,"circles",0.75,"squares",0.80,"blue things",0.20,"red things",0.20,"green things",0.80,331,312,312,"polka-dotted",123212,FALSE,2,1,3, 9,12,12,NA,NA,NA,1.0000000,NA,NA,0.5000000,0.50000000,NA,0.5000000,0.5000000,NA,1.0000000,NA,NA,0.5000000,0.5000000,NA,0.5000000,0.500000000,NA,1.0000000,NA,NA,0.5000000,0.500000000,NA,123212,0,2,1,3,2,0,1,2,0,1,0,1,2
"1104",1104,1224,81,1859,14,"english","blue things",0.25,"red things",0.25,"green things",0.30,"solid things",0.20,"striped things",0.65,"polka-dotted things",0.75,133,313,313,"cloud",123212,FALSE,1,3,2,25,21,21,NA,NA,NA,1.0000000,NA,NA,0.7894737,0.21052632,NA,0.5000000,0.5000000,NA,1.0000000,NA,NA,0.5000000,0.5000000,NA,0.5000000,0.500000000,NA,1.0000000,NA,NA,0.5000000,0.500000000,NA,123212,0,1,3,2,0,2,1,2,0,1,2,0,1
"1105",1105,1225,81,2229,15,"english","clouds",0.20,"circles",0.25,"squares",0.75,"blue things",0.25,"red things",0.30,"green things",0.80,311,313,312,"solid",323211, TRUE,2,1,3, 3,21,12,NA,NA,NA,1.0000000,NA,NA,0.1851900,0.59259000,0.22222000,1.0000000,NA,NA,1.0000000,NA,NA,1.0000000,0.0000000,0.0000000,1.0000000,NA,NA,1.0000000,NA,NA,0.3333333,0.333333333,0.333333333,323211,0,2,1,3,0,1,2,2,0,1,0,2,1
"1106",1106,1226,81,1013,16,"english","blue things",0.20,"red things",0.30,"green things",0.75,"clouds",0.75,"circles",0.80,"squares",0.35,323,122,113,"striped",212212, TRUE,2,3,1,24,13,19,NA,NA,NA,0.7142857,0.28571429,NA,0.3181795,0.68182054,NA,0.5000000,0.5000000,NA,1.0000000,0.0000000,NA,1.0000000,0.0000000,NA,0.5000000,0.500000000,NA,0.5000000,0.500000000,NA,0.5000000,0.500000000,NA,212212,0,2,3,1,1,0,2,2,1,0,2,0,1
"1107",1107,1227,81,1798,17,"english","blue things",0.70,"red things",0.75,"green things",0.85,"solid things",0.60,"striped things",0.95,"polka-dotted things",0.70,232,232,222,"circle",322132, TRUE,1,3,2,17,17,14,NA,NA,NA,1.0000000,NA,NA,0.4242428,0.57575716,NA,1.0000000,NA,NA,1.0000000,NA,NA,1.0000000,0.0000000,NA,1.0000000,NA,NA,1.0000000,NA,NA,0.5000000,0.500000000,NA,323221,0,1,3,2,1,0,2,1,0,2,2,1,0
"1108",1108,1228,81, 260,18,"english","clouds",0.25,"circles",0.30,"squares",0.35,"solid things",0.25,"striped things",0.85,"polka-dotted things",0.60,233,123,232,"green",212222, TRUE,3,1,2,26,22,17,NA,NA,NA,0.4137923,0.58620771,NA,0.5454501,0.45454992,NA,0.5000000,0.5000000,NA,1.0000000,0.0000000,NA,1.0000000,0.0000000,NA,0.5000000,0.500000000,NA,0.5000000,0.500000000,NA,0.5000000,0.500000000,NA,212222,0,3,2,1,2,1,0,2,1,0,1,0,2
"1109",1109,1229,81,1628,19,"english","blue things",0.75,"red things",0.70,"green things",0.75,"clouds",0.15,"circles",0.20,"squares",0.80,132,331,221,"polka-dotted",211112, TRUE,2,3,1,16, 9, 5,NA,NA,NA,0.4827565,0.51724347,NA,0.1304313,0.69565696,0.17391174,0.5000000,0.5000000,NA,1.0000000,0.0000000,NA,0.6666700,0.0000000,0.3333300,0.5000000,0.500000000,NA,0.5000000,0.500000000,NA,0.3333333,0.333333333,0.333333333,211211,0,2,3,1,2,1,0,1,0,2,0,2,1
"1110",1110,1230,81, 267,20,"english","clouds",0.80,"circles",0.25,"squares",0.80,"solid things",0.25,"striped things",0.25,"polka-dotted things",0.20,233,123,232,"green",212222, TRUE,3,1,2,26,22,17,NA,NA,NA,0.4444427,0.55555728,NA,0.2381028,0.76189721,NA,0.5000000,0.5000000,NA,1.0000000,0.0000000,NA,1.0000000,0.0000000,NA,0.5000000,0.500000000,NA,0.5000000,0.500000000,NA,0.5000000,0.500000000,NA,212222,0,3,2,1,2,1,0,2,1,0,1,0,2
"1111",1111,1231,82,1782, 6,"English","solid things",0.70,"striped things",0.15,"polka-dotted things",0.25,"blue things",0.10,"red things",1.00,"green things",0.00,312,312,313,"square",322132, TRUE,1,2,3,12,12,21,NA,NA,NA,1.0000000,NA,NA,1.0000000,0.00000000,NA,1.0000000,NA,NA,1.0000000,NA,NA,1.0000000,0.0000000,NA,1.0000000,NA,NA,1.0000000,NA,NA,0.8521307,0.147869261,NA,323221,0,1,2,3,2,0,1,0,1,2,1,2,0
"1112",1112,1232,82, 640, 7,"English","blue things",0.05,"red things",0.95,"green things",0.10,"clouds",0.10,"circles",0.75,"squares",0.05,212,232,321,"solid",112121,FALSE,2,3,1,11,17, 6,NA,NA,NA,0.9374951,0.06250492,NA,0.9500050,0.04999505,NA,0.3333333,0.3333333,0.3333333,0.5000000,0.5000000,NA,0.5000000,0.5000000,NA,0.8402800,0.079860000,0.079860000,0.8521135,0.147886479,NA,0.8521135,0.147886479,NA,112121,0,2,1,3,0,2,1,1,2,0,1,0,2
"1113",1113,1233,82, 647, 8,"English","blue things",0.85,"red things",0.00,"green things",0.05,"solid things",0.65,"striped things",0.00,"polka-dotted things",0.10,111,211,332,"cloud",112121,FALSE,1,3,2, 1, 2,18,NA,NA,NA,0.8666700,0.13333000,NA,1.0000000,0.00000000,NA,0.3333333,0.3333333,0.3333333,0.5000000,0.5000000,NA,0.5000000,0.5000000,NA,0.8402800,0.079860000,0.079860000,0.8521135,0.147886479,NA,0.8521135,0.147886479,NA,112121,0,1,2,3,0,1,2,0,2,1,0,1,2
"1114",1114,1234,82, 620, 9,"English","clouds",0.15,"circles",0.60,"squares",0.70,"blue things",0.10,"red things",0.10,"green things",0.70,333,323,112,"polka-dotted",112121,FALSE,2,1,3,27,24,10,NA,NA,NA,0.8235274,0.17647260,NA,0.8750014,0.12499859,NA,0.3333333,0.3333333,0.3333333,0.5000000,0.5000000,NA,0.5000000,0.5000000,NA,0.8402800,0.079860000,0.079860000,0.8521135,0.147886479,NA,0.8521135,0.147886479,NA,112121,0,2,1,3,2,1,0,2,0,1,2,1,0
"1115",1115,1235,82, 890,10,"English","solid things",0.20,"striped things",0.85,"polka-dotted things",0.20,"blue things",0.70,"red things",0.05,"green things",0.10,321,122,231,"square",112122,FALSE,1,2,3, 6,13, 8,NA,NA,NA,0.8095238,0.19047619,NA,0.9333371,0.06666289,NA,0.3333333,0.3333333,0.3333333,0.5000000,0.5000000,NA,0.5000000,0.5000000,NA,0.8402800,0.079860000,0.079860000,0.8521135,0.147886479,NA,0.8521135,0.147886479,NA,112122,0,1,2,3,2,0,1,1,2,0,0,1,2
"1116",1116,1236,82,2047,11,"English","blue things",0.70,"red things",0.05,"green things",0.15,"solid things",0.20,"striped things",0.10,"polka-dotted things",0.85,131,133,121,"cloud",322122, TRUE,1,3,2, 7,25, 4,NA,NA,NA,0.8947330,0.10526698,NA,0.8235269,0.17647308,NA,1.0000000,NA,NA,1.0000000,0.0000000,NA,1.0000000,0.0000000,NA,1.0000000,NA,NA,0.8521307,0.147869261,NA,0.8521307,0.147869261,NA,322122,0,1,2,3,0,1,2,2,1,0,0,2,1
"1117",1117,1237,82, 280,12,"English","blue things",0.70,"red things",0.10,"green things",0.10,"solid things",0.10,"striped things",0.10,"polka-dotted things",0.80,131,123,331,"cloud",212222, TRUE,1,3,2, 7,22, 9,NA,NA,NA,0.8888889,0.11111111,NA,0.8750014,0.12499859,NA,0.5000000,0.5000000,NA,1.0000000,0.0000000,NA,1.0000000,0.0000000,NA,0.8520857,0.147914260,NA,0.8521457,0.147854261,NA,0.8521457,0.147854261,NA,212222,0,1,2,3,0,2,1,2,1,0,0,2,1
"1118",1118,1238,82,2204,13,"English","clouds",0.75,"circles",0.10,"squares",0.20,"blue things",0.15,"red things",0.75,"green things",0.00,122,322,222,"striped",323211, TRUE,2,1,3,13,15,14,NA,NA,NA,1.0000000,NA,NA,0.7142829,0.19047810,0.09523905,1.0000000,NA,NA,1.0000000,NA,NA,1.0000000,0.0000000,0.0000000,1.0000000,NA,NA,1.0000000,NA,NA,0.8403200,0.079840000,0.079840000,323211,0,2,3,1,1,0,2,1,0,2,0,2,1
"1119",1119,1239,82,2082,14,"English","clouds",0.80,"circles",0.15,"squares",0.15,"solid things",0.80,"striped things",0.15,"polka-dotted things",0.10,113,333,223,"green",321111, TRUE,3,1,2,19,27,23,NA,NA,NA,0.7619000,0.09524000,0.14286000,0.7272773,0.13636136,0.13636136,1.0000000,NA,NA,1.0000000,0.0000000,0.0000000,1.0000000,0.0000000,0.0000000,1.0000000,NA,NA,0.8403200,0.079840000,0.079840000,0.8403200,0.079840000,0.079840000,321111,0,3,2,1,2,0,1,0,2,1,0,2,1
"1120",1120,1240,82,2257,15,"English","clouds",0.20,"circles",0.55,"squares",1.00,"solid things",0.10,"striped things",0.30,"polka-dotted things",0.75,332,332,331,"red",213232,FALSE,3,1,2,18,18, 9,NA,NA,NA,1.0000000,NA,NA,1.0000000,NA,NA,0.5000000,0.5000000,NA,1.0000000,NA,NA,1.0000000,NA,NA,0.8520857,0.147914260,NA,1.0000000,NA,NA,1.0000000,NA,NA,213232,0,3,2,1,1,0,2,2,0,1,2,0,1
"1121",1121,1241,82, 705,16,"English","blue things",0.25,"red things",0.75,"green things",0.15,"solid things",0.10,"striped things",0.75,"polka-dotted things",0.15,322,321,212,"square",212122, TRUE,1,3,2,15, 6,11,NA,NA,NA,0.8823529,0.11764706,NA,0.7500000,0.25000000,NA,0.5000000,0.5000000,NA,0.5000000,0.5000000,NA,1.0000000,0.0000000,NA,0.8520857,0.147914260,NA,0.8520857,0.147914260,NA,0.8521457,0.147854261,NA,212122,0,1,2,3,2,1,0,1,0,2,1,0,2
"1122",1122,1242,82,2230,17,"English","blue things",0.10,"red things",0.80,"green things",0.10,"solid things",0.20,"striped things",0.75,"polka-dotted things",0.10,322,323,321,"square",323211, TRUE,1,3,2,15,24, 6,NA,NA,NA,1.0000000,NA,NA,0.8000000,0.10000000,0.10000000,1.0000000,NA,NA,1.0000000,NA,NA,1.0000000,0.0000000,0.0000000,1.0000000,NA,NA,1.0000000,NA,NA,0.8403200,0.079840000,0.079840000,323211,0,1,2,3,2,0,1,1,0,2,1,2,0
"1123",1123,1243,82,1167,18,"English","solid things",0.15,"striped things",0.70,"polka-dotted things",0.10,"blue things",0.80,"red things",0.15,"green things",0.15,321,331,121,"square",212232, TRUE,1,2,3, 6, 9, 4,NA,NA,NA,1.0000000,NA,NA,0.8750030,0.12499703,NA,0.5000000,0.5000000,NA,1.0000000,NA,NA,1.0000000,0.0000000,NA,0.8520857,0.147914260,NA,1.0000000,NA,NA,0.8521457,0.147854261,NA,213222,0,1,3,2,2,0,1,0,1,2,1,2,0
"1124",1124,1244,82,2009,19,"English","solid things",0.15,"striped things",0.20,"polka-dotted things",0.75,"blue things",0.15,"red things",0.75,"green things",0.20,132,133,122,"cloud",322122, TRUE,1,2,3,16,25,13,NA,NA,NA,0.7894725,0.21052753,NA,0.7894725,0.21052753,NA,1.0000000,NA,NA,1.0000000,0.0000000,NA,1.0000000,0.0000000,NA,1.0000000,NA,NA,0.8521307,0.147869261,NA,0.8521307,0.147869261,NA,322122,0,1,2,3,0,1,2,2,1,0,1,2,0
"1125",1125,1245,82, 600,20,"English","clouds",0.65,"circles",0.25,"squares",0.20,"solid things",0.75,"striped things",0.10,"polka-dotted things",0.10,112,122,123,"red",213212, TRUE,3,1,2,10,13,22,NA,NA,NA,1.0000000,NA,NA,0.8823556,0.11764443,NA,0.5000000,0.5000000,NA,1.0000000,NA,NA,1.0000000,0.0000000,NA,0.8520857,0.147914260,NA,1.0000000,NA,NA,0.9132254,0.086774566,NA,213212,0,3,1,2,1,2,0,0,1,2,0,1,2
"1126",1126,1246,83,1621, 6,"english","clouds",0.90,"circles",0.65,"squares",0.05,"solid things",0.00,"striped things",0.00,"polka-dotted things",0.70,132,212,221,"red",211112, TRUE,3,1,2,16,11, 5,NA,NA,NA,0.5806452,0.41935484,NA,1.0000000,0.00000000,0.00000000,0.5000000,0.5000000,NA,1.0000000,0.0000000,NA,0.6666700,0.0000000,0.3333300,0.7773411,0.222658887,NA,0.9095955,0.090404548,NA,0.8148800,0.059840000,0.125280000,211211,0,3,1,2,1,0,2,0,1,2,2,0,1
"1127",1127,1247,83,1711, 7,"english","clouds",0.00,"circles",0.70,"squares",0.60,"solid things",0.00,"striped things",0.00,"polka-dotted things",0.90,212,312,331,"red",212112, TRUE,3,1,2,11,12, 9,NA,NA,NA,0.0000000,1.00000000,NA,0.5384600,0.46154000,NA,0.5000000,0.5000000,NA,0.5000000,0.5000000,NA,1.0000000,0.0000000,NA,0.7773411,0.222658887,NA,0.7773411,0.222658887,NA,0.9095955,0.090404548,NA,212112,0,3,2,1,1,0,2,0,2,1,1,2,0
"1128",1128,1248,83,2035, 8,"english","clouds",0.00,"circles",0.00,"squares",1.00,"solid things",1.00,"striped things",0.00,"polka-dotted things",0.00,311,321,211,"blue",322122, TRUE,3,1,2, 3, 6, 2,NA,NA,NA,1.0000000,0.00000000,NA,1.0000000,0.00000000,NA,1.0000000,NA,NA,1.0000000,0.0000000,NA,1.0000000,0.0000000,NA,1.0000000,NA,NA,0.8796406,0.120359398,NA,0.8796406,0.120359398,NA,322122,0,3,2,1,0,1,2,0,1,2,2,1,0
"1129",1129,1249,83, 830, 9,"english","clouds",0.00,"circles",0.00,"squares",0.50,"solid things",0.50,"striped things",0.65,"polka-dotted things",0.00,322,333,111,"red",112111,FALSE,3,1,2,15,27, 1,NA,NA,NA,1.0000000,0.00000000,NA,0.5652200,0.00000000,0.43478000,0.3333333,0.3333333,0.3333333,0.5000000,0.5000000,NA,0.3333333,0.3333333,0.3333333,0.7560200,0.121990000,0.121990000,0.8205259,0.179474103,NA,0.7560200,0.121990000,0.121990000,112111,0,3,1,2,1,2,0,2,0,1,1,2,0
"1130",1130,1250,83, 105,10,"english","clouds",0.00,"circles",0.75,"squares",0.00,"blue things",0.00,"red things",0.40,"green things",0.00,222,322,133,"striped",212111, TRUE,2,1,3,14,15,25,NA,NA,NA,1.0000000,0.00000000,NA,1.0000000,0.00000000,0.00000000,0.5000000,0.5000000,NA,0.5000000,0.5000000,NA,0.6666700,0.0000000,0.3333300,0.7773411,0.222658887,NA,0.7773411,0.222658887,NA,0.8148800,0.059840000,0.125280000,212111,0,2,3,1,1,2,0,1,2,0,1,2,0
"1131",1131,1251,83,1208,11,"english","solid things",0.65,"striped things",0.70,"polka-dotted things",0.00,"blue things",0.60,"red things",0.00,"green things",0.50,321,223,133,"square",112112,FALSE,1,2,3, 6,23,25,NA,NA,NA,1.0000000,0.00000000,NA,0.5454500,0.45455000,NA,0.3333333,0.3333333,0.3333333,0.5000000,0.5000000,NA,0.5000000,0.5000000,NA,0.7560200,0.121990000,0.121990000,0.8205259,0.179474103,NA,0.8610557,0.138944305,NA,112112,0,1,2,3,2,1,0,1,2,0,0,2,1
"1132",1132,1252,83, 879,12,"english","blue things",0.65,"red things",0.00,"green things",0.00,"solid things",0.00,"striped things",0.55,"polka-dotted things",0.00,121,222,331,"cloud",112122,FALSE,1,3,2, 4,14, 9,NA,NA,NA,1.0000000,0.00000000,NA,1.0000000,0.00000000,NA,0.3333333,0.3333333,0.3333333,0.5000000,0.5000000,NA,0.5000000,0.5000000,NA,0.7560200,0.121990000,0.121990000,0.8205259,0.179474103,NA,0.8205259,0.179474103,NA,112122,0,1,2,3,0,1,2,1,2,0,0,1,2
"1133",1133,1253,83, 146,13,"english","blue things",0.65,"red things",0.00,"green things",0.00,"clouds",0.65,"circles",0.65,"squares",0.00,131,133,212,"polka-dotted",212111, TRUE,2,3,1, 7,25,11,NA,NA,NA,0.5000000,0.50000000,NA,1.0000000,0.00000000,0.00000000,0.5000000,0.5000000,NA,0.5000000,0.5000000,NA,0.6666700,0.0000000,0.3333300,0.7773411,0.222658887,NA,0.7773411,0.222658887,NA,0.8148800,0.059840000,0.125280000,212111,0,2,1,3,2,0,1,0,1,2,0,2,1
"1134",1134,1254,83, 434,14,"english","solid things",0.05,"striped things",0.65,"polka-dotted things",0.00,"blue things",0.60,"red things",0.00,"green things",0.00,131,122,123,"cloud",321112, TRUE,1,2,3, 7,13,22,NA,NA,NA,0.0000000,1.00000000,NA,1.0000000,0.00000000,0.00000000,1.0000000,NA,NA,1.0000000,0.0000000,NA,1.0000000,0.0000000,0.0000000,1.0000000,NA,NA,0.9315853,0.068414658,NA,0.8719400,0.064030000,0.064030000,321211,0,1,2,3,0,1,2,2,1,0,0,1,2
"1135",1135,1255,83, 726,15,"english","clouds",0.70,"circles",0.00,"squares",0.00,"blue things",0.00,"red things",0.00,"green things",0.70,113,213,132,"solid",212122, TRUE,2,1,3,19,20,16,NA,NA,NA,1.0000000,0.00000000,NA,1.0000000,0.00000000,NA,0.5000000,0.5000000,NA,0.5000000,0.5000000,NA,1.0000000,0.0000000,NA,0.7773411,0.222658887,NA,0.7773411,0.222658887,NA,0.9081991,0.091800918,NA,212122,0,2,3,1,0,2,1,2,1,0,0,1,2
"1136",1136,1256,83, 170,16,"english","solid things",0.65,"striped things",0.00,"polka-dotted things",0.00,"blue things",0.00,"red things",0.75,"green things",0.00,212,222,222,"circle",323212, TRUE,1,2,3,11,14,14,NA,NA,NA,1.0000000,NA,NA,1.0000000,0.00000000,NA,1.0000000,NA,NA,1.0000000,NA,NA,1.0000000,0.0000000,NA,1.0000000,NA,NA,1.0000000,NA,NA,0.9315853,0.068414658,NA,323212,0,1,3,2,1,0,2,1,0,2,0,1,2
"1137",1137,1257,83,1502,17,"english","solid things",0.00,"striped things",0.80,"polka-dotted things",0.00,"blue things",0.00,"red things",0.65,"green things",0.00,222,223,213,"circle",322112, TRUE,1,2,3,14,23,20,NA,NA,NA,1.0000000,0.00000000,NA,1.0000000,0.00000000,NA,1.0000000,NA,NA,1.0000000,0.0000000,NA,1.0000000,0.0000000,NA,1.0000000,NA,NA,0.8796406,0.120359398,NA,0.9315853,0.068414658,NA,322112,0,1,2,3,1,0,2,1,0,2,1,2,0
"1138",1138,1258,83, 897,18,"english","clouds",0.00,"circles",0.70,"squares",0.00,"blue things",0.95,"red things",0.00,"green things",0.00,211,232,321,"solid",112122,FALSE,2,1,3, 2,17, 6,NA,NA,NA,1.0000000,0.00000000,NA,1.0000000,0.00000000,NA,0.3333333,0.3333333,0.3333333,0.5000000,0.5000000,NA,0.5000000,0.5000000,NA,0.7560200,0.121990000,0.121990000,0.8205259,0.179474103,NA,0.8205259,0.179474103,NA,112122,0,2,1,3,0,2,1,1,2,0,0,1,2
"1139",1139,1259,83,1414,19,"english","solid things",0.00,"striped things",0.00,"polka-dotted things",0.80,"clouds",0.00,"circles",0.70,"squares",0.70,333,323,113,"green",322111, TRUE,3,2,1,27,24,19,NA,NA,NA,1.0000000,0.00000000,NA,1.0000000,0.00000000,0.00000000,1.0000000,NA,NA,1.0000000,0.0000000,NA,1.0000000,0.0000000,0.0000000,1.0000000,NA,NA,0.8796406,0.120359398,NA,0.8719400,0.064030000,0.064030000,322111,0,3,1,2,2,0,1,2,0,1,2,1,0
"1140",1140,1260,83, 225,20,"english","solid things",0.00,"striped things",0.00,"polka-dotted things",0.90,"blue things",0.00,"red things",0.00,"green things",0.75,333,333,213,"square",212132,FALSE,1,2,3,27,27,20,NA,NA,NA,1.0000000,NA,NA,1.0000000,0.00000000,NA,0.5000000,0.5000000,NA,1.0000000,NA,NA,0.5000000,0.5000000,NA,0.7773411,0.222658887,NA,1.0000000,NA,NA,0.7773411,0.222658887,NA,213221,0,1,3,2,2,1,0,2,0,1,2,0,1
"1141",1141,1261,84,2332, 6,"English","clouds",0.50,"circles",0.50,"squares",0.50,"blue things",0.50,"red things",0.50,"green things",0.50,121,131,131,"striped",123232,FALSE,2,1,3, 4, 7, 7,NA,NA,NA,1.0000000,NA,NA,1.0000000,NA,NA,0.5000000,0.5000000,NA,1.0000000,NA,NA,1.0000000,NA,NA,0.5015225,0.498477508,NA,1.0000000,NA,NA,1.0000000,NA,NA,123232,0,2,1,3,1,2,0,0,1,2,0,1,2
"1142",1142,1262,84,  74, 7,"English","blue things",0.50,"red things",0.50,"green things",0.50,"clouds",0.50,"circles",0.50,"squares",0.50,322,232,131,"striped",122111,FALSE,2,3,1,15,17, 7,NA,NA,NA,0.5000000,0.50000000,NA,0.3333333,0.33333333,0.33333333,0.5000000,0.5000000,NA,0.5000000,0.5000000,NA,0.3333333,0.3333333,0.3333333,0.5015225,0.498477508,NA,0.5012225,0.498777506,NA,0.3346933,0.332653327,0.332653327,122111,0,2,3,1,1,2,0,1,0,2,2,1,0
"1143",1143,1263,84,1005, 8,"English","solid things",0.50,"striped things",0.00,"polka-dotted things",0.75,"blue things",0.80,"red things",0.50,"green things",0.05,131,123,333,"cloud",212212, TRUE,1,2,3, 7,22,27,NA,NA,NA,1.0000000,0.00000000,NA,0.9411718,0.05882820,NA,0.5000000,0.5000000,NA,1.0000000,0.0000000,NA,1.0000000,0.0000000,NA,0.5006150,0.499384994,NA,0.7835211,0.216478918,NA,0.7390163,0.260983695,NA,212212,0,1,2,3,0,2,1,2,1,0,0,2,1
"1144",1144,1264,84,1518, 9,"English","blue things",0.80,"red things",0.25,"green things",0.25,"solid things",0.25,"striped things",0.65,"polka-dotted things",0.50,121,123,113,"cloud",322112, TRUE,1,3,2, 4,22,19,NA,NA,NA,0.7222257,0.27777432,NA,0.7619012,0.23809878,NA,1.0000000,NA,NA,1.0000000,0.0000000,NA,1.0000000,0.0000000,NA,1.0000000,NA,NA,0.7165122,0.283487835,NA,0.8021780,0.197821978,NA,322112,0,1,2,3,0,1,2,1,0,2,0,2,1
"1145",1145,1265,84,2087,10,"English","solid things",0.80,"striped things",0.25,"polka-dotted things",0.25,"clouds",0.25,"circles",0.30,"squares",0.70,312,232,122,"red",321111, TRUE,3,2,1,12,17,13,NA,NA,NA,0.6153800,0.19231000,0.19231000,0.5600000,0.24000000,0.20000000,1.0000000,NA,NA,1.0000000,0.0000000,0.0000000,1.0000000,0.0000000,0.0000000,1.0000000,NA,NA,0.6696967,0.165151652,0.165151652,0.6696967,0.165151652,0.165151652,321111,0,3,2,1,1,0,2,0,2,1,2,1,0
"1146",1146,1266,84, 335,11,"English","solid things",0.50,"striped things",0.50,"polka-dotted things",0.50,"blue things",0.05,"red things",0.95,"green things",0.50,112,111,213,"cloud",213211, TRUE,1,2,3,10, 1,20,NA,NA,NA,1.0000000,NA,NA,0.6333363,0.03333033,0.33333333,0.5000000,0.5000000,NA,1.0000000,NA,NA,0.6666700,0.0000000,0.3333300,0.5006150,0.499384994,NA,1.0000000,NA,NA,0.5352200,0.131990000,0.332790000,213211,0,1,2,3,0,1,2,0,1,2,1,0,2
"1147",1147,1267,84,1325,12,"English","blue things",0.50,"red things",0.50,"green things",0.50,"clouds",0.50,"circles",0.50,"squares",0.50,321,332,231,"striped",122122,FALSE,2,3,1, 6,18, 8,NA,NA,NA,0.5000000,0.50000000,NA,0.5000000,0.50000000,NA,0.5000000,0.5000000,NA,0.5000000,0.5000000,NA,0.5000000,0.5000000,NA,0.5015225,0.498477508,NA,0.5012225,0.498777506,NA,0.5012225,0.498777506,NA,122122,0,2,1,3,1,2,0,2,1,0,0,1,2
"1148",1148,1268,84, 431,13,"English","blue things",0.75,"red things",0.30,"green things",0.30,"solid things",0.75,"striped things",0.30,"polka-dotted things",0.50,111,123,122,"cloud",321112, TRUE,1,3,2, 1,22,13,NA,NA,NA,0.7142836,0.28571639,NA,0.5555600,0.22222000,0.22222000,1.0000000,NA,NA,1.0000000,0.0000000,NA,1.0000000,0.0000000,0.0000000,1.0000000,NA,NA,0.8021780,0.197821978,NA,0.6696967,0.165151652,0.165151652,321211,0,1,2,3,0,1,2,0,1,2,0,2,1
"1149",1149,1269,84, 876,14,"English","solid things",0.50,"striped things",0.50,"polka-dotted things",0.50,"clouds",0.50,"circles",0.50,"squares",0.50,322,331,223,"red",112122,FALSE,3,2,1,15, 9,23,NA,NA,NA,0.5000000,0.50000000,NA,0.5000000,0.50000000,NA,0.3333333,0.3333333,0.3333333,0.5000000,0.5000000,NA,0.5000000,0.5000000,NA,0.3346933,0.332653327,0.332653327,0.5012225,0.498777506,NA,0.5012225,0.498777506,NA,112122,0,3,2,1,1,2,0,1,2,0,2,1,0
